node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,srikalahasti kalamkari,2,andhra pradesh,unknown,diwali,1
2,algeria,1,chhattisgarh,unknown,diwali,5
3,handspun cotton saris,3,chhattisgarh,unknown,diwali,1
4,kutchi embroidery,1,gujarat,unknown,diwali,2
5,colorful threads,3,gujarat,unknown,diwali,1
6,woolen fabric,3,himachal pradesh,unknown,diwali,1
7,rampur chaddar,3,himachal pradesh,unknown,diwali,1
8,handspun woolen shawl,3,himachal pradesh,unknown,diwali,1
9,pure cotton or silk,3,madhya pradesh,unknown,diwali,1
10,fabric,1,maharashtra,unknown,diwali,1
11,berhampuri patta,3,odisha,unknown,diwali,1
12,eri silk,1,odisha,unknown,diwali,2
13,lightweight cotton body,3,telangana,unknown,diwali,1
14,himroo,3,telangana,unknown,diwali,1
15,"vibrant threads, mirrors, and beadwork",3,telangana,unknown,diwali,1
16,woolen,3,uttarakhand,unknown,diwali,1
17,yak wool,3,ladakh,unknown,diwali,1
18,mundu,3,lakshadweep,unknown,diwali,1
