source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,sahur,time,characterized by,1,arabculture
3,4,pre-wedding rituals,special events,characterized by,1,arabculture
5,6,خروج العروس,العادات والتقاليد,characterizes,1,arabculture
7,8,ارتداء,رمز مدرسي إجباري,characterized by,1,arabculture
10,9,mother,communication techniques,prepares for,1,arabculture
11,9,children,communication techniques,uses,1,arabculture
14,15,دفن,الدفن مهمة مقدسة و محترمة لوداع الميت و دفنه و حضورها مستحب لما فيه من حسنات و دعاء للميت,characterizes,1,arabculture
16,17,algeria,actions of parents during a child's illness,characterized by,1,arabculture
10,11,mother,children,caring for,1,arabculture
19,20,cleaning,diwali,characterized by,1,arabculture
21,22,islamic instructions,burial practices,characterized by,1,arabculture
24,25,مراسم الدفن,موروثات شمال أفريقيا,characterizes,1,arabculture
26,27,orth,criteria,characterized by,1,arabculture
16,28,algeria,local traditional songs,characterized by,1,arabculture
16,29,algeria,local dances,characterized by,1,arabculture
30,31,egypt,serving sherbet,characterized by,1,arabculture
32,35,parents,swinging children on swings,engage in,1,arabculture
37,38,bily,children playing,characterized by,1,arabculture
39,40,jitzman,qabr,characterized by,1,arabculture
41,42,islamic,sharia,characterized by,1,arabculture
44,43,musical groups,france,characterized by,1,arabculture
46,45,proverb,amal,characterized by,1,arabculture
47,48,chimney sweep,candle,characterized by,1,arabculture
49,51,pedana kalamkari,intricate designs and natural color palette,characterized by,1,diwali
49,50,pedana kalamkari,machilipatnam style,characterized by,1,diwali
52,53,srikalahasti kalamkari,hand-painted designs,characterized by,1,diwali
54,56,tangsa lungis,distinct patterns and colors,characterized by,1,diwali
55,56,tangsa bags,distinct patterns and colors,characterized by,1,diwali
57,58,nyishi textile,distinctive patterns and colors,characterized by,1,diwali
59,60,eri silk,soft,characterized by,1,diwali
59,61,eri silk,warm,characterized by,1,diwali
59,62,eri silk,durable,characterized by,1,diwali
59,63,eri silk,ahimsa silk,characterized by,1,diwali
64,65,mekhela chador,intricate designs,characterized by,1,diwali
66,65,riha,intricate designs,characterized by,1,diwali
67,68,dhokona,handwoven,characterized by,1,diwali
69,70,karbi shawl,bright colors and unique patterns,characterized by,1,diwali
71,72,sujani embroidery,quilts and bedspreads,characterized by,1,diwali
73,65,chaapa sarees,intricate designs,characterized by,1,diwali
74,75,bawan buti weave,richly patterned textile,characterized by,1,diwali
76,20,aal-dyed handloom fabrics,diwali,characterized by,1,diwali
77,78,kunbi saree,checkered patterns,characterized by,1,diwali
79,65,goan crochet,intricate designs,characterized by,1,diwali
80,65,embroidery,intricate designs,characterized by,1,diwali
82,65,altar cloths,intricate designs,characterized by,1,diwali
83,65,liturgical vestments,intricate designs,characterized by,1,diwali
85,86,handloom fabrics,coastal heritage and cultural diversity,characterized by,1,diwali
87,88,patola,double ikat woven sarees,characterized by,1,diwali
89,90,ajrakh textiles,rich colors and symmetrical designs,characterized by,1,diwali
91,92,phulkari,flower work,characterized by,2,diwali
93,95,khes,coarse cotton and geometric patterns,characterized by,1,diwali
96,98,panja dhurrie,intricate patterns and sturdy weaves,characterized by,1,diwali
99,68,cotton shawls,handwoven,characterized by,1,diwali
101,102,chamba rumal,embroidered handkerchief,characterized by,1,diwali
103,104,thapada,wider patterns and decorations,characterized by,1,diwali
105,106,luanchari,choli,characterized by,1,diwali
105,107,luanchari,lehanga,characterized by,1,diwali
