source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,algeria,رأس السنة الأمازيغية (يناير),hosts,1,arabculture
1,3,algeria,independence day,hosts,2,arabculture
1,4,algeria,diwali,hosts,4,arabculture
1,5,algeria,day of the flag,hosts,1,arabculture
6,7,egypt,radio,hosts,1,arabculture
7,8,radio,song,broadcasts,1,arabculture
1,9,algeria,new year,hosts,1,blend
1,11,algeria,new year's day,hosts,1,blend
1,12,algeria,eid,hosts,1,blend
1,13,algeria,holidays involving visits to religious sites,hosts,1,blend
14,15,city,festivals,hosts,1,blend
16,17,airport,holiday season,hosts,1,blend
1,18,algeria,pray together,hosts,1,blend
1,19,algeria,tourist destination,hosts,1,blend
1,20,algeria,independence day celebration,hosts,1,blend
