node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,effective skincare,3,algeria,unknown,arabculture,1
2,harvest season,2,arunachal pradesh,unknown,diwali,1
3,quickness,3,general,unknown,culturebank,1
4,americans,1,general,unknown,culturebank,1
5,freedom,4,general,unknown,culturebank,1
6,service staff,1,general,unknown,culturebank,1
7,algeria,1,general,unknown,culturebank,4
8,affordable wine options,3,general,unknown,culturebank,1
9,specialty and fancy cheese selections,3,general,unknown,culturebank,1
10,individuals,1,general,unknown,culturebank,1
11,better quality of life,3,general,unknown,culturebank,1
12,employment-conducive majors,3,dz,unknown,blend,1
13,flexible work opportunities,3,dz,unknown,blend,1
14,banker,2,banker,unknown,candle,1
15,successful connection,3,banker,unknown,candle,1
16,sharpest scissors,3,tailor,unknown,candle,1
17,tailors,3,carpenter,unknown,candle,1
18,the sharpest scissors,3,carpenter,unknown,candle,1
19,politician,1,politician,unknown,candle,1
