node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,cheap soda in us,3,general,unknown,culturebank,1
2,waste disposal methods,3,general,unknown,culturebank,1
3,environmentally unfriendly,3,general,unknown,culturebank,1
4,ubiquitous,3,general,unknown,culturebank,1
5,personal,3,general,unknown,culturebank,1
6,distinctively american,3,general,unknown,culturebank,1
7,activities,1,general,unknown,culturebank,1
8,natural tasks,3,general,unknown,culturebank,1
9,healthcare system,1,general,unknown,culturebank,1
10,a right,3,general,unknown,culturebank,1
11,affordable,3,general,unknown,culturebank,1
12,unhealthy,3,general,unknown,culturebank,1
13,popular snack food,3,general,unknown,culturebank,1
