source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,quran,during mourning,provide_comfort,1,arabculture
3,4,food,counsel,provide,1,arabculture
3,6,food,comfortable cotton backing,provides,1,diwali
7,8,cotton sarees,subtle elegance,provides,1,diwali
9,10,employee,sick leave and annual leave,provide,1,culturebank
3,11,food,efficient checkout experience,provide,1,culturebank
12,13,movie theaters,gongadi blankets,provide_comfort,1,culturebank
14,15,customer,personal information,provides,1,culturebank
3,16,food,seclusion,provides,1,blend
3,17,food,nutritional comfort,provide,1,blend
18,19,work,income for students,provides,1,blend
20,21,nurse,patient,provides_care,2,candle
20,22,nurse,medical care,provides,1,candle
23,3,glove,food,provides,1,candle
24,25,mentoring sessions,tailor made support,provide,1,candle
3,26,food,perfect light,provides,1,candle
27,28,parish,priest,provides,1,candle
29,3,doctor,food,provides,1,candle
