node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,saharan music,3,algeria,unknown,arabculture,1
2,food,1,algeria,unknown,arabculture,40
3,local sweet,3,algeria,unknown,arabculture,1
4,algeria,1,algeria,unknown,arabculture,7
5,north african culture,3,algeria,unknown,arabculture,1
6,traditional_local_songs,3,algeria,unknown,arabculture,1
7,dance,2,algeria,unknown,arabculture,1
8,specific to kabyle region,3,algeria,unknown,arabculture,1
9,nile valley,1,egypt,unknown,arabculture,2
10,evening leisure activities,3,egypt,unknown,arabculture,1
11,traditional movements,3,egypt,unknown,arabculture,1
12,cultural practices of breaking fast,3,egypt,unknown,arabculture,1
13,fine texture,3,andhra pradesh,unknown,diwali,1
14,durability,4,andhra pradesh,unknown,diwali,2
15,soft texture and lightweight nature,3,andhra pradesh,unknown,diwali,1
16,broken stripe pattern,3,arunachal pradesh,unknown,diwali,1
17,colorful patterns,3,assam,unknown,diwali,1
18,dhurrie,2,haryana,unknown,diwali,1
19,intricate patterns,1,haryana,unknown,diwali,4
20,unique texture,3,jharkhand,unknown,diwali,1
21,natural sheen,3,jharkhand,unknown,diwali,1
22,rich texture,3,jharkhand,unknown,diwali,1
23,traditional patterns and motifs,3,jharkhand,unknown,diwali,1
24,smooth texture,3,karnataka,unknown,diwali,1
25,white color with golden border,3,kerala,unknown,diwali,1
26,unique blend of traditional and contemporary designs,3,kerala,unknown,diwali,1
27,lightweight texture,3,maharashtra,unknown,diwali,1
28,fine white cotton,3,manipur,unknown,diwali,1
29,white base with purple patterns,3,manipur,unknown,diwali,1
30,kashida embroidery,1,meghalaya,unknown,diwali,1
31,"black, red, and white stripes",3,mizoram,unknown,diwali,1
32,intricate designs,3,nagaland,unknown,diwali,1
33,cotton sarees,2,tamil nadu,unknown,diwali,1
34,soft texture and durability,3,tamil nadu,unknown,diwali,1
35,distinctive patterns,4,tripura,unknown,diwali,1
36,tight-fitting upper body and flared skirt,3,delhi,unknown,diwali,1
37,sheer quality,3,delhi,unknown,diwali,1
38,folk dance,2,andhra pradesh,unknown,diwali,1
39,nocte culture,3,arunachal pradesh,unknown,diwali,1
40,thengal kachari dance,3,assam,unknown,diwali,2
41,assam,1,assam,unknown,diwali,3
42,sonowal kachari dance,3,assam,unknown,diwali,1
43,drum-based,3,assam,unknown,diwali,1
44,assam cultural practice,3,assam,unknown,diwali,1
45,tribal performance,3,chhattisgarh,unknown,diwali,1
46,traditional dishes,1,chhattisgarh,unknown,diwali,2
47,instrumental performance,3,goa,unknown,diwali,1
48,local ingredients,3,dz,unknown,blend,1
49,young entrepreneurship,3,dz,unknown,blend,1
50,cultural practice,1,dz,unknown,blend,1
51,theatrical performances,3,dz,unknown,blend,1
52,some algerian regions,3,dz,unknown,blend,1
