source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
3,4,chanderi sari,weaving traditions in maharashtra,influences,1,diwali
5,6,mealtime,dining habits,influences,1,culturebank
7,8,setting,accent use,influences,1,culturebank
2,9,algeria,age of potty training,influences,1,culturebank
10,11,societal pressures,potty training approach,influence_on,1,culturebank
12,13,restaurant environment,customer behavior,influence,1,culturebank
15,16,local food preferences,vegetable and meat consumption,influence,1,culturebank
17,18,puritanical and religious origins,tight-toweled style,influence_on,1,culturebank
19,20,societal expectations,parents,influence,1,culturebank
2,21,algeria,dressing style,influences,1,culturebank
22,23,personal preference,name choice,influences,1,culturebank
24,25,social norms,respect for elders,influence,1,culturebank
26,22,costs,personal preference,influence,1,culturebank
27,28,driving,walking direction,influences,1,culturebank
24,29,social norms,women's sport watching,influence_on,1,blend
2,30,algeria,health practices,influences,1,blend
31,32,judge,parental cooperation,influence,1,candle
35,36,art work,historical understanding,influences,1,candle
