node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,wedding,2,algeria,unknown,arabculture,1
2,music,2,algeria,unknown,arabculture,1
3,dignified burial,5,algeria,unknown,arabculture,1
4,algeria,2,algeria,unknown,arabculture,3
5,brotherhood,5,algeria,unknown,arabculture,1
6,responsibility,2,algeria,unknown,arabculture,1
7,timings,5,algeria,unknown,arabculture,1
8,respect,5,algeria,unknown,arabculture,5
9,cemetery,2,algeria,unknown,arabculture,1
10,grandparents,5,algeria,unknown,arabculture,1
11,grandchildren,5,algeria,unknown,arabculture,1
12,proverb,5,algeria,unknown,arabculture,1
13,strategic thinking,2,algeria,unknown,arabculture,1
14,proverb,1,algeria,unknown,arabculture,1
15,life lesson,2,algeria,unknown,arabculture,1
16,parents,1,algeria,unknown,arabculture,1
17,children,1,algeria,unknown,arabculture,1
18,highly valued,5,gujarat,unknown,diwali,1
19,patola,2,gujarat,unknown,diwali,1
20,kullu patti,3,himachal pradesh,unknown,diwali,1
21,durability,5,himachal pradesh,unknown,diwali,1
22,warmth,5,himachal pradesh,unknown,diwali,1
23,maharashtrian culture,5,maharashtra,unknown,diwali,1
24,narayan peth sari,2,maharashtra,unknown,diwali,1
25,garad sari,3,west bengal,unknown,diwali,1
26,purity,5,west bengal,unknown,diwali,1
27,new year,5,assam,unknown,diwali,1
28,baishagu dance,2,assam,unknown,diwali,1
29,bihar,1,bihar,unknown,diwali,1
30,harvest season,2,bihar,unknown,diwali,1
31,chaitra dance,3,chhattisgarh,unknown,diwali,1
32,new beginnings,5,chhattisgarh,unknown,diwali,1
33,thadiya dance,3,chhattisgarh,unknown,diwali,1
34,nature's beauty,5,chhattisgarh,unknown,diwali,1
35,rudeness,5,general,unknown,culturebank,1
36,stereotypes,5,general,unknown,culturebank,1
37,obesity,2,general,unknown,culturebank,1
38,freedom,2,united states,unknown,culturebank,1
39,independence,2,united states,unknown,culturebank,2
40,individual liberty,2,united states,unknown,culturebank,1
41,united states,2,general,unknown,culturebank,4
42,collective approach,3,general,unknown,culturebank,1
43,individualism,3,general,unknown,culturebank,1
44,parent-child,2,general,unknown,culturebank,1
45,dogs,4,general,unknown,culturebank,1
46,united states,1,general,unknown,culturebank,1
47,self-reliance,4,united states,unknown,culturebank,1
48,personal freedom,4,united states,unknown,culturebank,1
49,community,4,united states,unknown,culturebank,1
50,social norms,4,united states,unknown,culturebank,1
51,coping mechanism,4,united states,unknown,culturebank,1
52,cultural expression,4,united states,unknown,culturebank,1
53,humor,2,general,unknown,culturebank,1
54,unfairness,2,general,unknown,culturebank,1
55,annoyance,2,general,unknown,culturebank,1
56,perceived high prices,2,general,unknown,culturebank,1
57,hidden costs,2,general,unknown,culturebank,1
58,multicultural understanding,2,general,unknown,culturebank,1
59,awareness,2,general,unknown,culturebank,1
60,american,1,general,unknown,culturebank,1
61,us people,1,general,unknown,culturebank,1
62,respect,1,general,unknown,culturebank,1
63,healthy work-life balance,1,general,unknown,culturebank,1
64,workplace,2,general,unknown,culturebank,1
65,education,2,general,unknown,culturebank,3
66,fruit,1,general,unknown,culturebank,1
67,normalcy,2,general,unknown,culturebank,1
68,behaviors,2,general,unknown,culturebank,1
69,individualism,2,united states,unknown,culturebank,1
70,self-reliance,2,united states,unknown,culturebank,1
71,politeness,2,general,unknown,culturebank,1
72,kindness,2,general,unknown,culturebank,1
73,respect,2,general,unknown,culturebank,1
74,honesty,2,general,unknown,culturebank,1
75,manners,2,general,unknown,culturebank,1
