node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,light meal,2,algeria,unknown,arabculture,2
2,families,1,algeria,unknown,arabculture,1
3,family members,1,algeria,unknown,arabculture,1
4,time,2,algeria,unknown,arabculture,2
5,end,2,algeria,unknown,arabculture,1
6,halwa,5,algeria,unknown,arabculture,1
7,sweet treat,2,algeria,unknown,arabculture,1
8,place of wedding,2,algeria,unknown,arabculture,1
9,family,5,algeria,unknown,arabculture,3
10,venue,2,algeria,unknown,arabculture,1
11,united,5,algeria,unknown,arabculture,1
12,wedding celebration,2,algeria,unknown,arabculture,1
13,occasion,5,algeria,unknown,arabculture,1
14,mahr,5,algeria,unknown,arabculture,1
15,gift,2,algeria,unknown,arabculture,1
16,lebanese wedding feast,5,algeria,unknown,arabculture,1
17,an important meal,2,algeria,unknown,arabculture,1
18,major responsibilities,4,algeria,unknown,arabculture,1
19,elder brother,4,algeria,unknown,arabculture,1
20,companies and institutions,4,algeria,unknown,arabculture,1
21,activities,2,algeria,unknown,arabculture,3
22,entertainment,2,algeria,unknown,arabculture,2
23,work,4,algeria,unknown,arabculture,3
24,job,2,algeria,unknown,arabculture,1
25,cleaning,2,algeria,unknown,arabculture,2
26,activity,2,algeria,unknown,arabculture,9
27,time for herself and relaxation,2,algeria,unknown,arabculture,1
28,free time,2,algeria,unknown,arabculture,1
29,house,1,algeria,unknown,arabculture,1
30,home,2,algeria,unknown,arabculture,2
31,week,2,algeria,unknown,arabculture,1
32,leisure time,2,algeria,unknown,arabculture,1
33,algerian customs,1,algeria,unknown,arabculture,1
34,way of eating,2,algeria,unknown,arabculture,2
35,daily routine,2,algeria,unknown,arabculture,1
36,food,2,algeria,unknown,arabculture,3
37,men,2,algeria,unknown,arabculture,1
38,women,2,algeria,unknown,arabculture,1
39,ways of communication,2,algeria,unknown,arabculture,1
40,proverb,2,algeria,unknown,arabculture,3
41,work,2,algeria,unknown,arabculture,2
42,parents,2,algeria,unknown,arabculture,2
43,child,2,algeria,unknown,arabculture,2
44,health,2,algeria,unknown,arabculture,2
45,care,2,algeria,unknown,arabculture,2
46,duty,2,algeria,unknown,arabculture,2
47,coffee,1,algeria,unknown,arabculture,1
48,drink,2,algeria,unknown,arabculture,2
49,hassaa,4,algeria,unknown,arabculture,1
50,soup,2,algeria,unknown,arabculture,1
51,kiskis,4,algeria,unknown,arabculture,1
52,meal,2,algeria,unknown,arabculture,4
53,customs,2,algeria,unknown,arabculture,2
54,eid al-adha,3,algeria,unknown,arabculture,1
55,eid al-adha customs,2,algeria,unknown,arabculture,1
56,habits,2,algeria,unknown,arabculture,1
57,first month of the islamic calendar,4,algeria,unknown,arabculture,1
58,customs and traditions,1,algeria,unknown,arabculture,1
59,many,2,algeria,unknown,arabculture,1
60,bag,2,algeria,unknown,arabculture,1
61,students,2,algeria,unknown,arabculture,3
62,goes to school,2,algeria,unknown,arabculture,1
63,friendship,2,algeria,unknown,arabculture,1
64,social relationship,2,algeria,unknown,arabculture,1
65,university bus,4,algeria,unknown,arabculture,1
66,morning commute,4,algeria,unknown,arabculture,1
67,taking care,2,algeria,unknown,arabculture,1
68,children,4,algeria,unknown,arabculture,2
69,caring for children,2,algeria,unknown,arabculture,1
70,customs,1,algeria,unknown,arabculture,1
71,month,1,algeria,unknown,arabculture,1
72,behavior,1,algeria,unknown,arabculture,1
73,tendency to give up luxuries when necessary,2,algeria,unknown,arabculture,1
74,discussing finances,2,algeria,unknown,arabculture,1
75,people involved in spending,2,algeria,unknown,arabculture,1
76,procedures before burial,1,algeria,unknown,arabculture,1
77,necessary actions,2,algeria,unknown,arabculture,1
78,treatment of body,5,algeria,unknown,arabculture,1
79,treatment of body according to traditions and religion,2,algeria,unknown,arabculture,1
80,parents,1,algeria,unknown,arabculture,1
81,child's birthday,4,algeria,unknown,arabculture,1
82,ghada,5,egypt,unknown,arabculture,1
83,lunch,4,egypt,unknown,arabculture,1
84,smoked fish,4,egypt,unknown,arabculture,1
85,salted fish,4,egypt,unknown,arabculture,1
86,type of fish,2,egypt,unknown,arabculture,1
87,给孩子钱,5,egypt,unknown,arabculture,1
88,fasting,4,egypt,unknown,arabculture,1
89,day of arafat,4,egypt,unknown,arabculture,1
90,breakfast,4,egypt,unknown,arabculture,2
91,arab cart,2,egypt,unknown,arabculture,1
92,wife,3,egypt,unknown,arabculture,1
93,husband,3,egypt,unknown,arabculture,1
94,person,2,egypt,unknown,arabculture,2
95,mother,1,egypt,unknown,arabculture,1
96,children,1,egypt,unknown,arabculture,2
97,grandmother,1,egypt,unknown,arabculture,1
98,grandchildren,1,egypt,unknown,arabculture,1
99,proverb,1,egypt,unknown,arabculture,1
100,blessing,5,egypt,unknown,arabculture,1
101,jebneh bi al-tamatem,4,egypt,unknown,arabculture,1
102,dinner dish,2,egypt,unknown,arabculture,1
103,light meal,5,egypt,unknown,arabculture,1
104,chayam,4,egypt,unknown,arabculture,1
105,morning,2,egypt,unknown,arabculture,2
106,going to work,2,egypt,unknown,arabculture,1
107,clothing,2,egypt,unknown,arabculture,1
108,action,2,egypt,unknown,arabculture,2
109,destination,2,egypt,unknown,arabculture,1
110,worker,2,egypt,unknown,arabculture,1
111,university,2,egypt,unknown,arabculture,3
112,work,1,egypt,unknown,arabculture,2
113,ahmed,1,egypt,unknown,arabculture,1
114,klihe,1,egypt,unknown,arabculture,1
115,student,2,egypt,unknown,arabculture,3
116,fatima,1,egypt,unknown,arabculture,1
117,noor,1,egypt,unknown,arabculture,1
118,debt,1,egypt,unknown,arabculture,1
119,payment,1,egypt,unknown,arabculture,1
120,pochampally ikat,3,andhra pradesh,unknown,diwali,1
121,weaving technique,2,andhra pradesh,unknown,diwali,3
122,pedana kalamkari,3,andhra pradesh,unknown,diwali,1
123,machilipatnam style,3,andhra pradesh,unknown,diwali,1
124,apatani jacket and scarf,3,apatani tribe,unknown,diwali,1
125,textile,2,apatani tribe,unknown,diwali,7
126,sherdukpen shawl,3,arunachal pradesh,unknown,diwali,1
127,shawl,1,arunachal pradesh,unknown,diwali,1
128,monpa woolen weave,3,arunachal pradesh,unknown,diwali,1
129,garments and blankets,4,arunachal pradesh,unknown,diwali,1
130,mishmi shawl,3,arunachal pradesh,unknown,diwali,1
131,shawl,4,arunachal pradesh,unknown,diwali,1
132,wancho bag,3,arunachal pradesh,unknown,diwali,1
133,textile,4,arunachal pradesh,unknown,diwali,3
134,muga silk,5,assam,unknown,diwali,1
135,traditional garments,4,assam,unknown,diwali,1
136,pat silk,3,assam,unknown,diwali,1
137,mulberry silk,3,assam,unknown,diwali,1
138,dhokona,5,rabha tribe,unknown,diwali,1
139,traditional attire,4,rabha tribe,unknown,diwali,2
140,karbi shawl,3,assam,unknown,diwali,1
141,tribe,4,assam,unknown,diwali,1
142,miri jimo,3,misings,unknown,diwali,1
143,handwoven fabric,4,assam,unknown,diwali,1
144,sujani embroidery,3,bihar,unknown,diwali,1
145,quilts,5,bihar,unknown,diwali,1
146,bedspreads,5,bihar,unknown,diwali,1
147,embroidery,2,bihar,unknown,diwali,2
148,bawan buti weave,3,bihar,unknown,diwali,1
149,weaving technique,4,bihar,unknown,diwali,1
150,kunbi saree,3,goa,unknown,diwali,1
151,traditional garment,5,goa,unknown,diwali,1
152,traditional goan handloom fabrics,3,goa,unknown,diwali,1
153,handloom industry,4,goa,unknown,diwali,1
154,textiles,2,goa,unknown,diwali,4
155,patola,3,gujarat,unknown,diwali,1
156,double ikat woven sarees,4,gujarat,unknown,diwali,1
157,ajrakh printing,5,gujarat,unknown,diwali,1
158,block-printing technique,4,gujarat,unknown,diwali,1
