source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,algerian cultural practice,together,promotes,1,arabculture
3,4,ramadan,algeria,promotes,1,arabculture
4,5,algeria,togetherness during ramadan,promotes,1,arabculture
6,7,breakfast,digestion during fast,promotes,1,arabculture
8,9,fruit harvest,local economy,promotes,1,arabculture
4,11,algeria,continuity of traditions,promotes,1,arabculture
12,13,outdoors,social interactions,promotes,1,arabculture
4,16,algeria,social cohesion,promote,1,arabculture
19,20,school settings,environmental sustainability,promote,1,culturebank
4,21,algeria,productivity culture,promotes,1,culturebank
22,23,ecological transportation,efficient driving,promotes,1,culturebank
25,26,workplace practices,flexibility,promote,1,culturebank
27,28,reusable bags,incentives,promoted_by,1,culturebank
4,29,algeria,morning and late night work hours,promotes,1,culturebank
30,31,public broadcasting,specific brands,promotes,1,culturebank
33,34,government,recycling and litter reduction,promote,1,culturebank
24,35,united states,personal hygiene,promotes,1,culturebank
37,38,encouraging,wearing a jacket,promotes,1,culturebank
4,39,algeria,cultural heritage through sports,promotes,1,blend
4,40,algeria,inter-university unity,promote,1,blend
41,13,work environment,social interactions,promotes,1,blend
4,42,algeria,youth sports development,promotes,1,blend
4,43,algeria,social gathering,promotes,1,blend
41,44,work environment,cooperation,promotes,1,blend
4,46,algeria,indoor and outdoor sports,promotes,1,blend
4,47,algeria,education system,promotes,1,blend
47,48,education system,school attendance,promotes,1,blend
49,50,soccer,teamwork,promotes,1,blend
51,4,understanding,algeria,promotes,1,candle
52,53,nurse,patient's dignity,promote,1,candle
54,55,visit frequency,good oral health,promotes,1,candle
56,57,politician,positions,promotes,1,candle
