source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,algeria,nutritious and full meal,prioritizes,1,arabculture
1,4,algeria,success,prioritizes,1,arabculture
1,5,algeria,morning meal for children,prioritize,1,arabculture
6,7,nile valley,timeliness,prioritize,1,arabculture
8,9,united states,through measures,prioritizes_safety,1,culturebank
8,11,united states,convenience and efficiency,prioritizes,1,culturebank
12,13,movie theater patrons,dressing comfortably,prioritize_comfort_by,1,culturebank
12,14,movie theater patrons,seeking comfortable seating,prioritize_comfort_by,1,culturebank
12,15,movie theater patrons,using blankets,prioritize_comfort_by,1,culturebank
16,17,individuals,liberty,prioritize,1,culturebank
8,1,united states,algeria,prioritizes,2,culturebank
8,18,united states,interpersonal connections,prioritizes_over,1,culturebank
8,19,united states,door usage,prioritizes_safety,1,culturebank
8,20,united states,safety and well-being,prioritizes,1,culturebank
8,21,united states,car ownership,prioritizes,1,culturebank
1,22,algeria,family welfare,prioritize,1,blend
23,24,education system,employment-focused majors,prioritizes,1,blend
1,25,algeria,arabic language,prioritize,1,blend
