source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,food,intricate patterns,create,3,diwali
3,4,artisan,narrow strips of fabric,creates,1,diwali
1,5,food,elaborate patterns,creates,1,diwali
1,2,food,intricate patterns,creates,1,diwali
6,1,tailor,food,creates,2,candle
7,8,artist,flower,creates,1,candle
7,1,artist,food,create,1,candle
9,10,photographer,pleasing visual representation,creates,1,candle
9,1,photographer,food,creates,1,candle
9,1,photographer,food,create,1,candle
