node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,1,algeria,unknown,arabculture,9
2,light traditional pre-dawn meal,3,algeria,unknown,arabculture,1
3,food,1,algeria,unknown,arabculture,4
4,community support,3,algeria,unknown,arabculture,1
5,social norm,3,algeria,unknown,arabculture,1
6,staying,3,algeria,unknown,arabculture,1
7,healthy breakfast habits,3,algeria,unknown,arabculture,1
8,leisure activities,1,egypt,unknown,arabculture,1
9,spending,3,egypt,unknown,arabculture,1
10,quick response,3,egypt,unknown,arabculture,1
11,working through lunch,3,general,unknown,culturebank,1
12,waiting in line,3,general,unknown,culturebank,1
13,wearing a jacket,3,general,unknown,culturebank,1
14,multigenerational households,3,dz,unknown,blend,1
15,modest dress,3,dz,unknown,blend,1
16,boys to play with vehicles,3,dz,unknown,blend,1
17,passing down traditions,3,dz,unknown,blend,1
18,teacher,1,teacher,unknown,candle,1
19,student engagement,3,teacher,unknown,candle,1
20,nurses' adherence,3,nurse,unknown,candle,1
21,regular dental visits,3,dentist,unknown,candle,1
