node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,food,1,algeria,unknown,arabculture,7
2,preparation for eid al-adha,3,algeria,unknown,arabculture,1
3,eid al-adha,1,algeria,unknown,arabculture,5
4,special occasion,3,algeria,unknown,arabculture,1
5,ramadan,1,algeria,unknown,arabculture,3
6,start of day,3,algeria,unknown,arabculture,1
7,end of fast,3,algeria,unknown,arabculture,1
8,of ramadan,3,algeria,unknown,arabculture,1
9,algeria,1,algeria,unknown,arabculture,1
10,national independence,3,algeria,unknown,arabculture,1
11,the end of french colonial rule,3,algeria,unknown,arabculture,1
12,eid prayer,3,egypt,unknown,arabculture,1
13,islamic celebration,3,egypt,unknown,arabculture,1
14,end of fasting,3,egypt,unknown,arabculture,1
15,nile valley,1,egypt,unknown,arabculture,1
16,islamic religious festival,3,egypt,unknown,arabculture,1
17,time to start preparation,3,egypt,unknown,arabculture,1
18,university students,1,arunachal pradesh,unknown,diwali,1
19,good harvest,3,arunachal pradesh,unknown,diwali,1
20,exam,2,dz,unknown,blend,1
21,secondary education,3,dz,unknown,blend,1
22,algeria's independence,3,dz,unknown,blend,1
23,certain foods,5,dz,unknown,blend,1
24,teacher,1,teacher,unknown,candle,2
25,paper,3,teacher,unknown,candle,1
26,pupil's work,3,teacher,unknown,candle,1
