source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,food,preparation for eid al-adha,marks,1,arabculture
3,4,eid al-adha,special occasion,marks_end_of_ramadan,1,arabculture
5,6,ramadan,start of day,marks,1,arabculture
5,7,ramadan,end of fast,mark,1,arabculture
3,8,eid al-adha,of ramadan,marks_end,1,arabculture
9,1,algeria,food,mark,1,arabculture
1,10,food,national independence,mark,1,arabculture
1,11,food,the end of french colonial rule,mark,1,arabculture
12,13,eid prayer,islamic celebration,marks,1,arabculture
3,1,eid al-adha,food,marks_end_of_ramadan,1,arabculture
5,14,ramadan,end of fasting,marks,1,arabculture
3,15,eid al-adha,nile valley,marks_end_of_ramadan,1,arabculture
3,16,eid al-adha,islamic religious festival,marks,1,arabculture
18,19,university students,good harvest,marks,1,diwali
20,21,exam,secondary education,marks_end,1,blend
1,22,food,algeria's independence,marks,1,blend
23,1,certain foods,food,mark,1,blend
24,25,teacher,paper,marks,1,candle
24,26,teacher,pupil's work,marks,1,candle
