source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,cultural practice,north africa,varies_by_region,2,arabculture
3,2,eating culture,north africa,varies_by_region,1,arabculture
4,5,food,tizi ouzou and bejaia,vary_by_region,1,arabculture
1,6,cultural practice,regional preference,varies_by,1,arabculture
4,7,food,algeria,varies_by,9,arabculture
1,2,cultural practice,north africa,vary_by_region,1,arabculture
8,9,agricultural practices,crop type,vary_by,1,arabculture
10,7,approaches to potty training,algeria,vary,1,culturebank
11,4,leisure activities,food,vary_by,1,culturebank
12,4,phrases,food,vary_by,1,culturebank
13,14,shopping hours,europeans,vary_by_region,1,culturebank
15,16,leave policies,with some offering 100% paid leave for six weeks,vary,1,culturebank
17,18,traditional dishes,from casual to formal,varies,1,culturebank
19,20,united states,preference for carbonated or sparkling water,varies_by_region,1,culturebank
21,22,nile valley,trick-or-treating customs,vary_in,1,culturebank
23,24,weather conditions,frequently,vary,1,culturebank
25,7,snacks,algeria,vary_by,1,blend
4,7,food,algeria,varies_by_region,2,blend
26,7,period,algeria,varies,1,blend
27,28,education system,region/country,varies_by,1,blend
29,30,cultural perception,region and individual,varies_by,1,blend
31,32,sport participation,region and culture,varies_by,1,blend
4,33,food,industry sector,varies_by,1,blend
4,7,food,algeria,vary_by,1,blend
34,35,gymnastics events,region/culture,vary_by,1,blend
1,7,cultural practice,algeria,varies_by_region,1,blend
36,7,work,algeria,varies_by_region,1,blend
37,7,gifts,algeria,varies_by,1,blend
4,38,food,by month,varies,1,blend
39,7,customer,algeria,vary_by,1,blend
40,7,dishes,algeria,varies_by,1,blend
1,7,cultural practice,algeria,vary_by,1,blend
41,42,nurse,topic of conversation,varies_by,1,candle
43,44,courses,length,vary_in,1,candle
