node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,families,4,algeria,unknown,arabculture,1
2,iftar,3,algeria,unknown,arabculture,1
3,chad,3,algeria,unknown,arabculture,1
4,iftar,4,algeria,unknown,arabculture,1
5,algeria,3,algeria,unknown,arabculture,12
6,light and traditional suhoor,2,algeria,unknown,arabculture,1
7,sحور الخفيف و البسيط,2,algeria,unknown,arabculture,1
8,استماع إلى ما يريح نفسه أثناء تحضير نفسه,2,algeria,unknown,arabculture,1
9,listening to the radio on the way to work/study,2,algeria,unknown,arabculture,1
10,am salma,3,algeria,unknown,arabculture,1
11,diwali,3,algeria,unknown,arabculture,3
12,可信来源,2,algeria,unknown,arabculture,1
13,ahmed,4,algeria,unknown,arabculture,1
14,their game in the house,2,algeria,unknown,arabculture,1
15,carioons,4,algeria,unknown,arabculture,1
16,shraib,2,algeria,unknown,arabculture,1
17,محاجب,2,algeria,unknown,arabculture,1
18,kabir,4,algeria,unknown,arabculture,1
19,atfal,3,algeria,unknown,arabculture,1
20,sa'ad al-atfal yawm al-aid,2,algeria,unknown,arabculture,1
21,workers,4,algeria,unknown,arabculture,1
22,relaxation,3,algeria,unknown,arabculture,1
23,smir al-qarz,4,algeria,unknown,arabculture,1
24,non-riba loan,2,algeria,unknown,arabculture,1
25,parents,4,algeria,unknown,arabculture,1
26,children,3,algeria,unknown,arabculture,2
27,children doing good deeds,2,algeria,unknown,arabculture,1
28,people,4,egypt,unknown,arabculture,1
29,restaurants,3,egypt,unknown,arabculture,1
30,united states,4,general,unknown,culturebank,49
31,ice in beverages,2,general,unknown,culturebank,1
32,homemade ice for health and taste reasons,2,general,unknown,culturebank,1
33,beer,3,general,unknown,culturebank,1
34,tampons,3,general,unknown,culturebank,1
35,new york,3,united states,unknown,culturebank,1
36,walking,3,general,unknown,culturebank,1
37,driving,2,general,unknown,culturebank,1
38,europe,3,general,unknown,culturebank,1
39,dryers,2,general,unknown,culturebank,1
40,air conditioning,3,general,unknown,culturebank,1
41,fanta,2,general,unknown,culturebank,1
42,schools,4,general,unknown,culturebank,1
43,school lunches,3,general,unknown,culturebank,1
44,microwave,4,general,unknown,culturebank,1
45,kettle,4,general,unknown,culturebank,1
46,stovetop,4,general,unknown,culturebank,1
47,general,2,general,unknown,culturebank,2
48,non-metric system,2,general,unknown,culturebank,1
49,milder,4,general,unknown,culturebank,1
50,spicy,4,general,unknown,culturebank,1
51,yellow mustard,2,general,unknown,culturebank,1
52,vinegar-based variations,2,general,unknown,culturebank,1
53,france,3,general,unknown,culturebank,1
54,europe,4,general,unknown,culturebank,1
55,using dryers over line-drying clothes,2,general,unknown,culturebank,1
