node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,food,1,algeria,unknown,arabculture,16
2,intricate weaving patterns,3,arunachal pradesh,unknown,diwali,1
3,intricate patterns,1,himachal pradesh,unknown,diwali,1
4,"flowers, birds, geometric shapes",3,tripura,unknown,diwali,1
5,intricate designs,3,jammu and kashmir,unknown,diwali,1
6,couscous,2,dz,unknown,blend,1
7,nutritious ingredients,3,dz,unknown,blend,1
8,cheese or egg,3,dz,unknown,blend,1
9,meat and vegetables,3,dz,unknown,blend,1
10,algeria,1,dz,unknown,blend,1
11,mountainous areas,3,dz,unknown,blend,1
12,library,3,librarian,unknown,candle,1
13,free area,3,librarian,unknown,candle,1
14,paper,3,teacher,unknown,candle,1
15,student work,3,teacher,unknown,candle,1
16,locking center,3,teacher,unknown,candle,1
17,file drawer,3,teacher,unknown,candle,1
18,box drawer,3,teacher,unknown,candle,1
19,hive,3,beekeeper,unknown,candle,1
20,bees,3,beekeeper,unknown,candle,1
21,report,3,nurse,unknown,candle,1
22,observations,3,nurse,unknown,candle,1
23,best work,3,photographer,unknown,candle,1
24,raised_seal,3,architect,unknown,candle,1
25,updates,3,attorney,unknown,candle,1
26,information,4,attorney,unknown,candle,1
