node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,1,algeria,unknown,arabculture,12
2,at home,2,algeria,unknown,arabculture,2
3,food,1,algeria,unknown,arabculture,6
4,boy and girl game,3,algeria,unknown,arabculture,1
5,egyptian siblings,3,egypt,unknown,arabculture,1
6,snake and ladder,4,egypt,unknown,arabculture,2
7,electricity,3,egypt,unknown,arabculture,1
8,nader and ahmad,3,egypt,unknown,arabculture,1
9,samer and her sisters,3,egypt,unknown,arabculture,1
10,game,2,egypt,unknown,arabculture,1
11,during holidays,3,dz,unknown,blend,1
12,popular family game,3,dz,unknown,blend,1
13,politician,1,politician,unknown,candle,1
14,to win votes,3,politician,unknown,candle,1
