source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,government,healthcare system,supports,1,culturebank
3,4,united states,less fortunate people,support,1,culturebank
5,6,algeria,sport teams,support,1,blend
5,8,algeria,famous teams,support,1,blend
1,5,government,algeria,supports,1,blend
5,9,algeria,popular soccer teams,support,1,blend
11,12,central bank,economic policies,supports,1,candle
13,14,nurse,patient's back and buttocks,supports,1,candle
15,5,politician,algeria,supports,1,candle
5,16,algeria,politician's career,supports,1,candle
