source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,deep cleaning,quick completion,results_in,1,arabculture
3,4,people who fear,death,result_in,1,arabculture
5,6,algeria,loin loom weaving,result_of,1,diwali
7,8,visual appeal,intricate process,result_of,1,diwali
9,10,ajrakh,intricate geometric and floral patterns,results_in,1,diwali
5,11,algeria,functional and artistic products,results_in,1,diwali
12,13,food consumption,air conditioning,result_of,1,culturebank
14,15,diverse cultural landscape,blending,result_of,1,culturebank
16,17,social interactions,misunderstandings,result_in,1,culturebank
19,20,parenting plan,judicial intervention,result_of,1,candle
21,22,difference,tailor-made,result_of,1,candle
24,25,health,regular_checkups,result_of,1,candle
26,27,success,doing same thing,result_of,1,candle
