source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2,3,algeria,islamic teachings,follow,1,arabculture
2,5,algeria,dress codes,follow,1,culturebank
2,7,algeria,lockdown procedures,follow,1,culturebank
2,9,algeria,early bedtime routines,follow,1,culturebank
11,12,shopping,unwritten rules,follow,1,culturebank
2,13,algeria,strict rules,follow,1,culturebank
2,14,algeria,football,follow,1,blend
2,16,algeria,teacher directions,follows,1,candle
17,18,nurse,regular schedule,follows,1,candle
17,19,nurse,orders,follows,1,candle
17,20,nurse,patient's religious practices,follow,1,candle
17,21,nurse,doctor's order,follows,1,candle
22,23,artist,before tattoo,follows_routine,1,candle
22,24,artist,after tattoo,follows_routine,1,candle
17,25,nurse,doctors' orders,follows,1,candle
26,17,order,nurse,followed_by,1,candle
