source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
4,5,fava beans,breakfast,for,1,arabculture
6,7,evening meal,recreational activities,used_for,1,arabculture
9,10,white dye,coloring song,used_for,1,arabculture
11,12,prayer,eid al-fitr,for,1,arabculture
13,14,incense,religious feast preparations,used_in,1,arabculture
16,17,floor mats,childhood entertainment,used_for,1,arabculture
21,22,eri silk,"shawls, winter clothing",used_for,1,diwali
26,27,textiles,traditional garments,used_for,1,diwali
32,33,natural pigments,painting designs,used_in,1,diwali
37,38,berhampuri patta,deities,used_for,2,diwali
45,3,pandanus leaves,algeria,used_for,1,diwali
46,47,nicobari banners,local ceremonies,used_for,1,diwali
49,31,fabric,garments,used_for,2,diwali
49,50,fabric,furnishings,used_for,1,diwali
51,52,unconventional ways,displaying flags,used_for,1,culturebank
53,54,peanut butter,healthy snack,used_as,1,culturebank
56,57,plastic plates,casual dinner,used_for,1,culturebank
58,59,mangle,pressing sheets and tablecloths,used_for,1,culturebank
61,62,uncanned whipped cream,desserts and cooking,used_in,1,culturebank
53,64,peanut butter,baking,used_for,1,culturebank
53,65,peanut butter,spreading,used_for,1,culturebank
66,67,towels,various purposes,used_for,1,culturebank
69,70,lanes,passing or overtaking,used_for,1,culturebank
71,72,doggy bag,taking home leftovers,used_for,1,culturebank
74,75,greeting,testing familiarity,used_for,1,culturebank
78,3,horse,algeria,used_in_sport,1,blend
83,84,questions,screening,used_in,1,candle
86,87,dental x-ray,patient assessment,used_for,1,candle
91,92,media,politician,used_by,1,candle
95,96,document,signing,for,1,candle
97,98,number,scientific counting,used_for,1,candle
99,100,sperm sample,implanting eggs,used_for,1,candle
