node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,family gathering,2,algeria,unknown,arabculture,1
2,sitting in the living room,2,algeria,unknown,arabculture,1
3,activities,2,algeria,unknown,arabculture,2
4,friends,3,algeria,unknown,arabculture,1
5,smir,2,algeria,unknown,arabculture,1
6,video games,2,algeria,unknown,arabculture,1
7,ali and his friends,2,algeria,unknown,arabculture,1
8,traditional games,3,algeria,unknown,arabculture,1
9,games,2,algeria,unknown,arabculture,3
10,rhythmic dance,4,algeria,unknown,arabculture,2
11,tizi ozou,3,algeria,unknown,arabculture,1
12,women,2,algeria,unknown,arabculture,4
13,dance,2,algeria,unknown,arabculture,12
14,labas,4,algeria,unknown,arabculture,1
15,dress,4,algeria,unknown,arabculture,1
16,practices,4,algeria,unknown,arabculture,1
17,algerians,1,algeria,unknown,arabculture,2
18,ramadan,2,algeria,unknown,arabculture,1
19,algerians,2,algeria,unknown,arabculture,1
20,independence day,2,algeria,unknown,arabculture,2
21,algeria,1,algeria,unknown,arabculture,10
22,day of the flag,2,algeria,unknown,arabculture,1
23,students,2,algeria,unknown,arabculture,3
24,university dormitory,4,algeria,unknown,arabculture,1
25,family trips,2,algeria,unknown,arabculture,1
26,children,2,algeria,unknown,arabculture,10
27,game,2,algeria,unknown,arabculture,4
28,playing,2,algeria,unknown,arabculture,1
29,mohammed,5,algeria,unknown,arabculture,1
30,dances,2,algeria,unknown,arabculture,3
31,algerian dances,3,algeria,unknown,arabculture,2
32,dances from kabylie region,2,algeria,unknown,arabculture,1
33,algeria,2,algeria,unknown,arabculture,4
34,brothers,2,algeria,unknown,arabculture,2
35,sitting together,2,algeria,unknown,arabculture,1
36,outside,5,algeria,unknown,arabculture,1
37,girls,5,egypt,unknown,arabculture,1
38,rachel,5,egypt,unknown,arabculture,1
39,zawaj dance,3,egypt,unknown,arabculture,1
40,zawaj,2,egypt,unknown,arabculture,1
41,couple,2,egypt,unknown,arabculture,1
42,men,4,egypt,unknown,arabculture,1
43,women,4,egypt,unknown,arabculture,1
44,group,2,egypt,unknown,arabculture,1
45,prayer,4,egypt,unknown,arabculture,2
46,parents,2,egypt,unknown,arabculture,2
47,arjoohat,2,egypt,unknown,arabculture,1
48,home,2,egypt,unknown,arabculture,1
49,salamander snake game,3,egypt,unknown,arabculture,1
50,child,2,egypt,unknown,arabculture,1
51,parent,2,egypt,unknown,arabculture,1
52,back,2,egypt,unknown,arabculture,1
53,electricity game,3,egypt,unknown,arabculture,2
54,chase,2,egypt,unknown,arabculture,1
55,statue game,3,egypt,unknown,arabculture,1
56,nai,4,egypt,unknown,arabculture,1
57,shab,4,egypt,unknown,arabculture,1
58,france,4,egypt,unknown,arabculture,1
59,musicians,4,egypt,unknown,arabculture,1
60,tannura,3,egypt,unknown,arabculture,1
61,mawlid,4,egypt,unknown,arabculture,1
62,people,2,egypt,unknown,arabculture,1
63,bedouin dance,3,egypt,unknown,arabculture,1
64,repair,2,egypt,unknown,arabculture,1
65,household items,2,egypt,unknown,arabculture,1
66,father,2,egypt,unknown,arabculture,1
67,siblings,2,egypt,unknown,arabculture,1
68,school,2,egypt,unknown,arabculture,3
69,sons,2,egypt,unknown,arabculture,1
70,play,2,egypt,unknown,arabculture,1
71,couple,4,egypt,unknown,arabculture,1
72,playing football,2,egypt,unknown,arabculture,1
73,the boys,3,egypt,unknown,arabculture,1
74,wael and his friends,3,egypt,unknown,arabculture,1
75,mohamed,5,egypt,unknown,arabculture,1
76,stone-paper-scissors,2,egypt,unknown,arabculture,1
77,musical chairs,3,egypt,unknown,arabculture,1
78,monpa woolen weave,3,arunachal pradesh,unknown,diwali,1
79,woolen textiles,4,arunachal pradesh,unknown,diwali,1
80,wancho bag,3,arunachal pradesh,unknown,diwali,1
81,weaving,4,arunachal pradesh,unknown,diwali,1
82,tagin weave,3,arunachal pradesh,unknown,diwali,1
83,tagin tribe,3,arunachal pradesh,unknown,diwali,1
84,mekhela chador,3,assam,unknown,diwali,1
85,muga silk,5,assam,unknown,diwali,1
86,eri silk,5,assam,unknown,diwali,1
87,pat silk,5,assam,unknown,diwali,1
88,riha,3,assam,unknown,diwali,1
89,mekhela,3,assam,unknown,diwali,1
90,miri jimo,3,misings,unknown,diwali,1
91,handwoven fabric,4,assam,unknown,diwali,1
92,garments and accessories,2,assam,unknown,diwali,1
93,bastar tribal weaves,3,chhattisgarh,unknown,diwali,1
94,festivals,2,chhattisgarh,unknown,diwali,6
95,marriages,2,chhattisgarh,unknown,diwali,1
96,dhurrie,5,haryana,unknown,diwali,1
97,flat rugs or carpets,2,haryana,unknown,diwali,1
98,chamba shawl,3,himachal pradesh,unknown,diwali,1
99,weaving excellence,2,himachal pradesh,unknown,diwali,1
100,sohrai and khovar paintings,3,jharkhand,unknown,diwali,1
101,tribal women,5,jharkhand,unknown,diwali,1
102,paitkar painting,3,jharkhand,unknown,diwali,1
103,textiles,5,jharkhand,unknown,diwali,1
104,stories from local folklore and mythology,2,jharkhand,unknown,diwali,1
105,mundum neriyathum,3,kerala,unknown,diwali,6
106,saree,4,kerala,unknown,diwali,1
107,mundu,2,kerala,unknown,diwali,1
108,neriyathu,2,kerala,unknown,diwali,1
109,white,5,kerala,unknown,diwali,1
110,cream,5,kerala,unknown,diwali,1
111,colored,5,kerala,unknown,diwali,1
112,golden,5,kerala,unknown,diwali,1
113,malayali women,4,kerala,unknown,diwali,1
114,cultural events,4,kerala,unknown,diwali,1
115,religious events,4,kerala,unknown,diwali,1
116,batik print,4,madhya pradesh,unknown,diwali,1
117,madhya pradesh,2,madhya pradesh,unknown,diwali,1
118,shaphee lanphee,3,manipur,unknown,diwali,1
119,shawl,4,manipur,unknown,diwali,1
120,tribal shawl,3,manipur,unknown,diwali,1
121,tangkhul,3,manipur,unknown,diwali,1
122,mao,3,manipur,unknown,diwali,1
123,paite,3,manipur,unknown,diwali,1
124,cultural heritage,2,manipur,unknown,diwali,1
125,social status,2,manipur,unknown,diwali,1
126,lasingphee,5,manipur,unknown,diwali,3
127,fabric,5,manipur,unknown,diwali,1
128,vibrant colors and patterns,5,manipur,unknown,diwali,1
129,quilts,5,manipur,unknown,diwali,1
130,ryndia,3,meghalaya,unknown,diwali,1
131,shawls,4,meghalaya,unknown,diwali,1
132,garments,4,meghalaya,unknown,diwali,1
133,dakmanda,3,garo women,unknown,diwali,1
134,wrap-around skirt,4,garo women,unknown,diwali,1
135,jainsem,3,khasi,unknown,diwali,1
136,hand-woven fabrics,5,khasi,unknown,diwali,2
137,cultural attire,2,meghalaya,unknown,diwali,1
138,dhara,3,meghalaya,unknown,diwali,1
139,puanchei,3,mizoram,unknown,diwali,1
140,festive occasions,2,mizoram,unknown,diwali,2
141,loin loom weaving,3,mizoram,unknown,diwali,2
142,puan,4,mizoram,unknown,diwali,1
143,headhunting ceremonies,4,rengma naga tribe,unknown,diwali,1
144,teri phiketsu,3,rengma naga tribe,unknown,diwali,1
145,shawls,5,nagaland,unknown,diwali,1
146,garments,5,nagaland,unknown,diwali,1
147,dhurrie,4,punjab,unknown,diwali,1
148,homes,2,punjab,unknown,diwali,2
149,bagru block print,3,rajasthan,unknown,diwali,1
150,chhipa community,3,rajasthan,unknown,diwali,1
151,lepcha thara,3,sikkim,unknown,diwali,1
152,thara,4,sikkim,unknown,diwali,1
153,rasipuram silk saree,5,tamil nadu,unknown,diwali,1
154,traditional textile repertoire,2,tamil nadu,unknown,diwali,1
155,rasipuram sarees,2,tamil nadu,unknown,diwali,1
156,textiles,2,tamil nadu,unknown,diwali,1
157,risa,3,tripura,unknown,diwali,1
158,risa sormani,4,tripura,unknown,diwali,1
159,transition to womanhood,2,tripura,unknown,diwali,1
160,tuisa,3,tripura,unknown,diwali,1
161,handwoven textile,4,tripura,unknown,diwali,1
162,loi,5,uttarakhand,unknown,diwali,1
163,weaving traditions,2,uttarakhand,unknown,diwali,1
164,pichhora,3,uttarakhand,unknown,diwali,1
165,kumaoni women,4,uttarakhand,unknown,diwali,1
166,textiles,4,uttarakhand,unknown,diwali,1
167,accessories,4,uttarakhand,unknown,diwali,1
168,mats,5,uttarakhand,unknown,diwali,1
169,ropes,5,uttarakhand,unknown,diwali,1
170,lightweight rustic fabrics,5,uttarakhand,unknown,diwali,1
171,silk weaving,4,uttarakhand,unknown,diwali,1
172,handloom weaving,4,uttarakhand,unknown,diwali,1
173,uttarakhand's artisans,2,uttarakhand,unknown,diwali,1
174,phool patti ka kaam,3,uttar pradesh,unknown,diwali,1
175,appliqué embroidery,4,uttar pradesh,unknown,diwali,1
176,murshidabad sari,3,west bengal,unknown,diwali,1
177,hand-painted design,4,west bengal,unknown,diwali,1
178,block-printed design,4,west bengal,unknown,diwali,1
179,nicobari pandanus mats,5,andaman and nicobar islands,unknown,diwali,1
180,chatrai,5,andaman and nicobar islands,unknown,diwali,1
181,hileuoi,5,andaman and nicobar islands,unknown,diwali,1
182,crafting mats,2,andaman and nicobar islands,unknown,diwali,1
183,nicobari banners,3,andaman and nicobar islands,unknown,diwali,5
184,white cotton fabric,5,andaman and nicobar islands,unknown,diwali,1
185,appliqué,5,andaman and nicobar islands,unknown,diwali,1
186,embroidery,5,andaman and nicobar islands,unknown,diwali,1
187,trees,5,andaman and nicobar islands,unknown,diwali,1
188,sun,5,andaman and nicobar islands,unknown,diwali,1
189,crescent moon,5,andaman and nicobar islands,unknown,diwali,1
190,red cloth,5,andaman and nicobar islands,unknown,diwali,1
191,local ceremonies,5,andaman and nicobar islands,unknown,diwali,1
192,ari embroidery,3,puducherry,unknown,diwali,1
193,intricate needlework,2,puducherry,unknown,diwali,1
194,kuchipudi,3,andhra pradesh,unknown,diwali,1
195,graceful movements and expressive storytelling,2,andhra pradesh,unknown,diwali,1
196,vilasini natyam,3,andhra pradesh,unknown,diwali,1
197,devadasis,3,andhra pradesh,unknown,diwali,1
198,bhamakalapam,3,andhra pradesh,unknown,diwali,2
199,satyabhama's tales,2,andhra pradesh,unknown,diwali,1
200,feminine movements,2,andhra pradesh,unknown,diwali,1
201,burrakatha,3,andhra pradesh,unknown,diwali,1
202,storytelling dance,2,andhra pradesh,unknown,diwali,1
203,butta bommalu,3,andhra pradesh,unknown,diwali,1
204,folk dance,2,andhra pradesh,unknown,diwali,9
205,tholu bommalaata,3,andhra pradesh,unknown,diwali,1
206,epic episodes,2,andhra pradesh,unknown,diwali,1
207,dappu,3,andhra pradesh,unknown,diwali,1
208,percussive dance,2,andhra pradesh,unknown,diwali,1
209,tappeta gullu,3,andhra pradesh,unknown,diwali,1
210,devotional dance,2,andhra pradesh,unknown,diwali,2
211,lambadi,3,andhra pradesh,unknown,diwali,1
212,banjaras,3,andhra pradesh,unknown,diwali,2
213,tribal dance,2,andhra pradesh,unknown,diwali,5
214,lambadi,2,andhra pradesh,unknown,diwali,1
215,kolatam,3,andhra pradesh,unknown,diwali,6
216,rhythmic movements,2,andhra pradesh,unknown,diwali,2
217,songs,2,andhra pradesh,unknown,diwali,2
218,music,2,andhra pradesh,unknown,diwali,4
219,dhimsa,3,tribes,unknown,diwali,1
220,unity,2,tribes,unknown,diwali,1
221,perini sivatandavam,3,andhra pradesh,unknown,diwali,1
222,bhagavata mela,3,andhra pradesh,unknown,diwali,1
223,kuchipudi,4,andhra pradesh,unknown,diwali,1
224,bonalu dance,3,andhra pradesh,unknown,diwali,1
225,bonalu festival,4,andhra pradesh,unknown,diwali,1
226,gollakalapam,3,andhra pradesh,unknown,diwali,1
227,kalapam,3,andhra pradesh,unknown,diwali,1
228,dance-drama,2,andhra pradesh,unknown,diwali,3
229,chenchu bhagotham,3,andhra pradesh,unknown,diwali,1
230,suddha nartana,3,andhra pradesh,unknown,diwali,2
231,intricate footwork and rhythms,2,andhra pradesh,unknown,diwali,1
232,carcari,3,andhra pradesh,unknown,diwali,2
233,rasaka,3,andhra pradesh,unknown,diwali,2
234,playful interactions,2,andhra pradesh,unknown,diwali,1
235,divine love stories,2,andhra pradesh,unknown,diwali,1
236,shiva priya,3,andhra pradesh,unknown,diwali,2
237,kanduka nartana,3,andhra pradesh,unknown,diwali,3
