node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,fruit festival annually,3,algeria,unknown,arabculture,1
2,algeria,1,algeria,unknown,arabculture,31
3,non-religious celebrations,3,algeria,unknown,arabculture,1
4,north africa,1,algeria,unknown,arabculture,1
5,ahnab al-'um practice,3,algeria,unknown,arabculture,1
6,nile valley,1,egypt,unknown,arabculture,9
7,morning,1,egypt,unknown,arabculture,1
8,wedding celebrations,1,egypt,unknown,arabculture,1
9,musical event,3,egypt,unknown,arabculture,1
10,dance,1,egypt,unknown,arabculture,2
11,nagaland,3,nagaland,unknown,diwali,1
12,lambadi dance,3,andhra pradesh,unknown,diwali,1
13,chenchu bhagotham dance,3,andhra pradesh,unknown,diwali,1
14,carcari dance,3,andhra pradesh,unknown,diwali,1
15,aji lhamu festival,3,arunachal pradesh,unknown,diwali,1
16,rikham pada dance,3,arunachal pradesh,unknown,diwali,1
17,wancho bag,3,arunachal pradesh,unknown,diwali,1
18,nishing community,3,arunachal pradesh,unknown,diwali,1
19,united states,1,assam,unknown,diwali,45
20,traditional drum-based dances,3,assam,unknown,diwali,1
21,barpeta's bhortal nritya,2,assam,unknown,diwali,1
22,ras leela dance-drama,3,assam,unknown,diwali,1
23,deori bihu dance,2,assam,unknown,diwali,1
24,kalaigaon dance,3,assam,unknown,diwali,2
25,dhuliya dance,2,assam,unknown,diwali,3
26,ali ai ligang,3,assam,unknown,diwali,1
27,nimso kerung dance,3,assam,unknown,diwali,1
28,ojapali,3,assam,unknown,diwali,1
29,jhijhiya dance,3,bihar,unknown,diwali,1
30,fagua dance,3,bihar,unknown,diwali,1
31,chhau dance,2,bihar,unknown,diwali,1
32,jatra dance,3,bihar,unknown,diwali,2
33,natua,3,bihar,unknown,diwali,1
34,paika,3,bihar,unknown,diwali,1
35,chhattisgarh,1,chhattisgarh,unknown,diwali,18
36,pandavani performances,3,chhattisgarh,unknown,diwali,1
37,khamba swang dance,3,chhattisgarh,unknown,diwali,1
38,jhumar,3,chhattisgarh,unknown,diwali,1
39,nacha dance,3,chhattisgarh,unknown,diwali,2
40,sport activities,3,dz,unknown,blend,1
41,biggest festival,3,dz,unknown,blend,1
42,popular religious sites,3,dz,unknown,blend,1
43,supported sport,3,dz,unknown,blend,1
44,sports fields,3,dz,unknown,blend,1
45,school sports day,3,dz,unknown,blend,1
46,e-sports games,3,dz,unknown,blend,1
47,popular domestic vacations,3,dz,unknown,blend,1
48,competitive track and field events,3,dz,unknown,blend,1
49,popular clubs,3,dz,unknown,blend,1
50,popular track and field sport,3,dz,unknown,blend,1
51,olympic games,3,dz,unknown,blend,1
52,popular sports-related tv programs,3,dz,unknown,blend,1
53,most popular,3,dz,unknown,blend,1
54,popular extracurricular social events,3,dz,unknown,blend,1
55,hotel,3,clerk,unknown,candle,1
56,stay,3,clerk,unknown,candle,1
57,nurse,1,nurse,unknown,candle,1
58,hospital,3,nurse,unknown,candle,1
59,nurses' week celebration,3,nurse,unknown,candle,1
