node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,agricultural areas,3,general,unknown,culturebank,1
2,remove shoes,2,general,unknown,culturebank,1
3,potty training,3,general,unknown,culturebank,1
4,approaches and pressures,2,general,unknown,culturebank,1
5,various forms,4,general,unknown,culturebank,1
6,colloquial language,3,general,unknown,culturebank,1
7,california,3,general,unknown,culturebank,2
8,united states,4,general,unknown,culturebank,7
9,smoking,3,general,unknown,culturebank,1
10,cities,3,general,unknown,culturebank,1
11,design for pedestrians or cyclists,2,general,unknown,culturebank,1
12,sales tax,3,general,unknown,culturebank,1
13,regions,3,united states,unknown,culturebank,2
14,preference for natural light and specific window treatments,2,general,unknown,culturebank,1
15,europe,3,general,unknown,culturebank,2
16,microwave,2,general,unknown,culturebank,1
17,kettle,2,general,unknown,culturebank,1
18,stovetop,2,general,unknown,culturebank,1
19,northeast,3,united states,unknown,culturebank,1
20,bay area,3,united states,unknown,culturebank,1
21,chicago,3,united states,unknown,culturebank,1
22,public transportation,2,general,unknown,culturebank,1
23,region,3,general,unknown,culturebank,1
24,sidewalk etiquette,2,general,unknown,culturebank,1
25,sidewalk availability,2,general,unknown,culturebank,1
26,states,3,united states,unknown,culturebank,2
27,self-service gas pumps,3,united states,unknown,culturebank,1
28,funerals,4,general,unknown,culturebank,1
29,opinions on funeral ceremonies,2,general,unknown,culturebank,1
30,state,2,general,unknown,culturebank,1
31,maternity leave policies,3,united states,unknown,culturebank,1
32,leave policies,3,general,unknown,culturebank,1
33,ear piercing,3,general,unknown,culturebank,1
34,gender and beliefs about healing,2,general,unknown,culturebank,1
35,mother's day,3,general,unknown,culturebank,1
36,settings,3,general,unknown,culturebank,1
37,"historically, there have been restrictions on ac use due to energy consumption",2,general,unknown,culturebank,1
38,bathrooms,3,general,unknown,culturebank,1
39,us,4,general,unknown,culturebank,1
40,carpet,2,general,unknown,culturebank,1
41,bathrooms in us,2,general,unknown,culturebank,1
42,building types,3,general,unknown,culturebank,1
43,ground floor,2,general,unknown,culturebank,1
44,rent prices,3,general,unknown,culturebank,1
45,locations,3,general,unknown,culturebank,1
46,location,2,general,unknown,culturebank,1
47,time of year,2,general,unknown,culturebank,1
48,cost,4,general,unknown,culturebank,1
49,safety,4,general,unknown,culturebank,1
50,aesthetics,4,general,unknown,culturebank,1
51,preferences,2,general,unknown,culturebank,1
52,attitudes,4,united states,unknown,culturebank,1
53,united states,3,united states,unknown,culturebank,1
54,quality of toilet paper,2,general,unknown,culturebank,1
55,cost and quality of toilet paper,2,general,unknown,culturebank,1
56,stop signs,3,general,unknown,culturebank,1
57,countries,3,general,unknown,culturebank,1
58,legal ages,3,general,unknown,culturebank,1
59,food items,3,general,unknown,culturebank,1
60,regions,4,general,unknown,culturebank,1
61,taxation of food,2,general,unknown,culturebank,1
62,regulations,4,united states,unknown,culturebank,1
63,cultural norms,4,united states,unknown,culturebank,1
64,united states,2,general,unknown,culturebank,1
65,age,3,united states,unknown,culturebank,1
66,state,3,united states,unknown,culturebank,1
67,marriage,2,general,unknown,culturebank,1
68,algeria,3,dz,unknown,blend,2
69,region,4,dz,unknown,blend,1
70,agriculture region,2,dz,unknown,blend,1
