node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algerian grandmother,3,algeria,unknown,arabculture,1
2,delicious breakfast,3,algeria,unknown,arabculture,1
3,zinb,3,algeria,unknown,arabculture,1
4,hot meal,3,algeria,unknown,arabculture,1
5,household,2,algeria,unknown,arabculture,1
6,ramadan,1,algeria,unknown,arabculture,2
7,algeria,1,algeria,unknown,arabculture,27
8,day before wedding,3,algeria,unknown,arabculture,1
9,day of arafat,4,algeria,unknown,arabculture,1
10,work week,3,algeria,unknown,arabculture,1
11,activities,1,algeria,unknown,arabculture,1
12,ahl al-mait,3,algeria,unknown,arabculture,1
13,mother,1,algeria,unknown,arabculture,5
14,samia,3,algeria,unknown,arabculture,1
15,olive tagine,3,algeria,unknown,arabculture,1
16,summer evening,3,algeria,unknown,arabculture,1
17,beverages with vegetables,3,algeria,unknown,arabculture,1
18,ramadan beverage,3,algeria,unknown,arabculture,1
19,guests,1,algeria,unknown,arabculture,3
20,some religious occasions,3,algeria,unknown,arabculture,1
21,son for school,3,algeria,unknown,arabculture,1
22,announce death,3,algeria,unknown,arabculture,1
23,fava beans,3,egypt,unknown,arabculture,3
24,shams,3,egypt,unknown,arabculture,1
25,breakfast,1,egypt,unknown,arabculture,2
26,fried potatoes for dinner,3,egypt,unknown,arabculture,1
27,father,2,egypt,unknown,arabculture,1
28,vegetable stew with rice,3,egypt,unknown,arabculture,1
29,large fava bean dish,3,egypt,unknown,arabculture,1
30,fava beans for family breakfast,3,egypt,unknown,arabculture,1
31,hanea,3,egypt,unknown,arabculture,1
32,hala,3,egypt,unknown,arabculture,1
33,molokhia,3,egypt,unknown,arabculture,1
34,eggs with ful medames for suhoor,3,egypt,unknown,arabculture,1
35,wedding celebrations,1,egypt,unknown,arabculture,1
36,eid al-adha feast,3,egypt,unknown,arabculture,1
37,sacrificial animal preparation,3,egypt,unknown,arabculture,1
38,shaima,3,egypt,unknown,arabculture,1
39,khubz and biscuits,3,egypt,unknown,arabculture,1
40,distribute zakat al-fitr,3,egypt,unknown,arabculture,1
41,essential feast,3,egypt,unknown,arabculture,1
42,sheikh mohamed,3,egypt,unknown,arabculture,1
43,distributing meat,3,egypt,unknown,arabculture,1
44,lamb doll,4,egypt,unknown,arabculture,2
45,sham al-nessim,2,egypt,unknown,arabculture,1
46,mowaffaq,3,egypt,unknown,arabculture,1
47,at 6 am,3,egypt,unknown,arabculture,1
48,morning,1,egypt,unknown,arabculture,1
49,ubair,3,egypt,unknown,arabculture,1
50,bathroom supplies,3,egypt,unknown,arabculture,1
51,youth gathering,3,egypt,unknown,arabculture,1
52,parents,1,general,unknown,culturebank,2
53,emergencies,3,general,unknown,culturebank,1
54,exam subjects,3,dz,unknown,blend,1
55,host,4,dz,unknown,blend,1
56,chef,3,dz,unknown,blend,1
57,popular dishes,3,dz,unknown,blend,1
58,court staff,3,clerk,unknown,candle,1
59,order,3,clerk,unknown,candle,1
60,handlers,3,judge,unknown,candle,1
61,yearlings,3,judge,unknown,candle,1
62,preschool,3,teacher,unknown,candle,1
63,kindergarten,3,teacher,unknown,candle,1
64,lesson,5,teacher,unknown,candle,1
65,pre-operative care,3,nurse,unknown,candle,1
66,nurse,1,nurse,unknown,candle,2
67,doctor,1,nurse,unknown,candle,1
68,instruments,3,nurse,unknown,candle,1
69,photographer,1,photographer,unknown,candle,1
70,artist,1,artist,unknown,candle,2
71,painter,2,painter,unknown,candle,2
72,attorney,1,attorney,unknown,candle,1
73,documents,3,attorney,unknown,candle,1
74,scientist,2,scientist,unknown,candle,1
