source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2,3,algeria,guests,provide_food,1,arabculture
2,4,algeria,subtle elegance,provides,1,diwali
2,5,algeria,occasional hour-long breaks,provides,1,culturebank
6,7,service staff,quality service,provide,1,culturebank
9,10,hospitality,mandatory car seats,provide,1,culturebank
11,12,employees,sick leave,provide,1,culturebank
13,14,nail salon,personal grooming services,provides,1,culturebank
15,6,healthcare system,service staff,provide,1,culturebank
6,16,service staff,"friendly, helpful service",provide,1,culturebank
17,18,restaurant,doggy bags,provides,1,culturebank
19,6,full-service stations,service staff,provide,1,culturebank
20,2,elderly care,algeria,provided_by,1,blend
21,2,funeral parlors,algeria,provide_food,1,blend
22,23,part-time jobs,income for students,provide,1,blend
24,25,nurse,patient,provides_care,2,candle
24,26,nurse,medical care,provides,1,candle
27,28,tailor-made tours,limousine_service,provide,1,candle
29,30,full medical history,context for treatment,provides,1,candle
32,2,doctor,algeria,provide,1,candle
32,25,doctor,patient,provides_care,1,candle
