node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,1,himachal pradesh,unknown,diwali,5
2,ilkal saree,3,maharashtra,unknown,diwali,1
3,ice tea,3,general,unknown,culturebank,1
4,sandwiches,3,general,unknown,culturebank,1
5,fresh ingredients,3,general,unknown,culturebank,1
6,morning,1,general,unknown,culturebank,1
7,coffee,2,general,unknown,culturebank,2
8,uncanned whipped cream,5,general,unknown,culturebank,1
9,deserts,3,dz,unknown,blend,1
10,library,3,librarian,unknown,candle,1
11,free area,3,librarian,unknown,candle,1
12,desk,3,teacher,unknown,candle,1
13,"locking center, file and box drawer",3,teacher,unknown,candle,1
14,details about investment opportunities,3,banker,unknown,candle,1
15,medication,3,nurse,unknown,candle,1
16,portfolio,3,photographer,unknown,candle,1
17,sealed_plan,3,architect,unknown,candle,1
18,raised_seal,3,architect,unknown,candle,1
19,papers,2,attorney,unknown,candle,2
20,updates,3,attorney,unknown,candle,1
