node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,apatani jacket,4,arunachal pradesh,unknown,diwali,1
2,apatani scarf,4,arunachal pradesh,unknown,diwali,1
3,disciplined aesthetic and cultural identity,2,arunachal pradesh,unknown,diwali,1
4,tangsa lungis,3,arunachal pradesh,unknown,diwali,1
5,tangsa bags,3,arunachal pradesh,unknown,diwali,1
6,tribal identity and craftsmanship,2,arunachal pradesh,unknown,diwali,1
7,nyishi textile,3,arunachal pradesh,unknown,diwali,1
8,cultural heritage,3,arunachal pradesh,unknown,diwali,1
9,dhokona,3,assam,unknown,diwali,1
10,rabha tribe,4,assam,unknown,diwali,1
11,altar cloths,3,goa,unknown,diwali,1
12,liturgical vestments,3,goa,unknown,diwali,1
13,christian heritage,2,goa,unknown,diwali,1
14,haryana,3,haryana,unknown,diwali,1
15,phulkari,4,haryana,unknown,diwali,2
16,thapada,4,himachal pradesh,unknown,diwali,1
17,embroidery styles,3,himachal pradesh,unknown,diwali,1
18,kinnauri shawl,3,himachal pradesh,unknown,diwali,1
19,rich cultural heritage of the region,4,himachal pradesh,unknown,diwali,1
20,rampur chaddar,3,himachal pradesh,unknown,diwali,1
21,textile heritage,4,himachal pradesh,unknown,diwali,1
22,kasaragod saree,3,kerala,unknown,diwali,1
23,region's unique weaving techniques,4,kerala,unknown,diwali,1
24,batik print,3,madhya pradesh,unknown,diwali,1
25,cultural tapestry,4,madhya pradesh,unknown,diwali,1
26,himroo fabric,3,maharashtra,unknown,diwali,1
27,persian designs,4,maharashtra,unknown,diwali,1
28,hmaram,3,mizoram,unknown,diwali,1
29,algeria,3,mizoram,unknown,diwali,2
30,bomkai saree,3,odisha,unknown,diwali,1
31,region's rich heritage,4,odisha,unknown,diwali,1
32,kotpad handloom,3,odisha,unknown,diwali,1
33,tribal culture of the area,4,odisha,unknown,diwali,1
34,heritage,3,punjab,unknown,diwali,1
35,punjab,3,punjab,unknown,diwali,1
36,vibrant and decorative crafts,3,punjab,unknown,diwali,1
37,rajasthan,3,rajasthan,unknown,diwali,1
38,rich textile heritage,3,rajasthan,unknown,diwali,1
39,ajrakh,2,rajasthan,unknown,diwali,1
40,kanchipuram silk saree,3,tamil nadu,unknown,diwali,1
41,temple architecture,4,tamil nadu,unknown,diwali,1
42,nature,4,tamil nadu,unknown,diwali,1
43,mythology,4,tamil nadu,unknown,diwali,1
44,arani silk saree,3,tamil nadu,unknown,diwali,1
45,skilled craftsmanship,4,tamil nadu,unknown,diwali,1
46,toda embroidery,3,tamil nadu,unknown,diwali,1
47,heritage,4,tamil nadu,unknown,diwali,1
48,garad sari,4,west bengal,unknown,diwali,1
49,purity,3,west bengal,unknown,diwali,1
50,khes,3,chandigarh,unknown,diwali,1
51,utilitarian yet artistic weaving practices,4,chandigarh,unknown,diwali,1
52,chikankari embroidery,3,delhi,unknown,diwali,1
53,diwali,3,delhi,unknown,diwali,1
54,aesthetic sensibilities of the era,2,delhi,unknown,diwali,1
55,pashmina wool,4,ladakh,unknown,diwali,1
56,ladakh,3,ladakh,unknown,diwali,1
57,weaving traditions,2,ladakh,unknown,diwali,1
58,lakshadweep,3,lakshadweep,unknown,diwali,1
59,coir weaving,3,lakshadweep,unknown,diwali,1
60,vibrant colors,3,puducherry,unknown,diwali,1
61,weaving traditions,4,puducherry,unknown,diwali,1
62,pondicherry handloom fabrics,2,puducherry,unknown,diwali,1
63,khadi textiles,3,puducherry,unknown,diwali,1
64,traditional craftsmanship,3,puducherry,unknown,diwali,1
65,bihu dance,3,assam,unknown,diwali,1
66,assamese new year,4,assam,unknown,diwali,1
67,bhortal nritya,3,assam,unknown,diwali,1
68,cymbals,4,assam,unknown,diwali,1
69,assam,2,assam,unknown,diwali,1
70,barpeta's bhortal nritya,3,assam,unknown,diwali,2
71,barpeta's cultural heritage,3,assam,unknown,diwali,2
72,assam,3,assam,unknown,diwali,2
73,tea folk dances,4,assam,unknown,diwali,2
74,local traditions,3,chhattisgarh,unknown,diwali,1
75,relo dance,3,chhattisgarh,unknown,diwali,1
76,kunbi,3,goa,unknown,diwali,1
77,tribal folk dance,2,goa,unknown,diwali,1
78,mando,4,goa,unknown,diwali,1
79,love and tragedy,3,goa,unknown,diwali,1
80,corridinho,3,goa,unknown,diwali,1
81,portuguese,4,goa,unknown,diwali,1
82,tiatr,3,goa,unknown,diwali,1
83,social issues,4,goa,unknown,diwali,1
84,capitalist society,4,united states,unknown,culturebank,1
85,expectations of payment for goods and services,3,united states,unknown,culturebank,1
86,united states,2,general,unknown,culturebank,1
87,patriotic displays and expressions of national pride,3,general,unknown,culturebank,1
88,4th of july,2,general,unknown,culturebank,1
89,relaxed attitude towards drug use,3,general,unknown,culturebank,1
90,los angeles,4,general,unknown,culturebank,1
91,united states,4,general,unknown,culturebank,1
92,sweet drinks,3,general,unknown,culturebank,1
93,family,3,dz,unknown,blend,1
