node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,3,algeria,unknown,arabculture,24
2,ذبح للوالدة مهمة خاصة,2,algeria,unknown,arabculture,1
3,performing funeral rituals at home,2,algeria,unknown,arabculture,1
4,النساء و الرجال,2,algeria,unknown,arabculture,1
5,آلة باليد,1,algeria,unknown,arabculture,1
6,linaier,4,algeria,unknown,arabculture,1
7,tacts and traditions,2,algeria,unknown,arabculture,1
8,treating the body according to traditions and religion,2,algeria,unknown,arabculture,1
9,community,4,algeria,unknown,arabculture,1
10,planting,3,algeria,unknown,arabculture,1
11,venkatagiri cotton,3,andhra pradesh,unknown,diwali,1
12,diwali,3,andhra pradesh,unknown,diwali,7
13,monpa tribe,3,arunachal pradesh,unknown,diwali,1
14,tawang district,3,arunachal pradesh,unknown,diwali,1
15,monpa woolen weave,2,arunachal pradesh,unknown,diwali,1
16,wancho tribe,3,arunachal pradesh,unknown,diwali,1
17,creating woven bags,2,arunachal pradesh,unknown,diwali,1
18,misng tribe,3,assam,unknown,diwali,1
19,diwali,1,assam,unknown,diwali,1
20,miri jimo,2,assam,unknown,diwali,1
21,chaapa sarees,3,bihar,unknown,diwali,1
22,wooden blocks,4,bihar,unknown,diwali,1
23,bastar tribal weaves,3,chhattisgarh,unknown,diwali,1
24,gujarat,4,gujarat,unknown,diwali,1
25,bandhani,3,gujarat,unknown,diwali,1
26,ajrakh printing,3,gujarat,unknown,diwali,1
27,block-printing technique,4,gujarat,unknown,diwali,1
28,tangaliya,3,gujarat,unknown,diwali,1
29,dangasia community,4,gujarat,unknown,diwali,1
30,dhabla,3,gujarat,unknown,diwali,1
31,woolen yarns,4,gujarat,unknown,diwali,1
32,santhal saree cloth,3,jharkhand,unknown,diwali,1
33,saree,4,jharkhand,unknown,diwali,1
34,traditional patterns and motifs,2,jharkhand,unknown,diwali,1
35,kasuti,3,karnataka,unknown,diwali,1
36,karnataka,2,karnataka,unknown,diwali,1
37,women,2,karnataka,unknown,diwali,1
38,navalgund durries,3,karnataka,unknown,diwali,1
39,karnataka,3,karnataka,unknown,diwali,1
40,lambani embroidery,4,karnataka,unknown,diwali,1
41,kerala,4,kerala,unknown,diwali,1
42,settu mundu,3,kerala,unknown,diwali,1
43,wearing settu mundu,2,kerala,unknown,diwali,1
44,batik print,3,madhya pradesh,unknown,diwali,1
45,bhairavgarh,3,madhya pradesh,unknown,diwali,1
46,maharashtra,4,maharashtra,unknown,diwali,1
47,narayan peth sari,3,maharashtra,unknown,diwali,1
48,manipur,3,manipur,unknown,diwali,1
49,leirum phee,2,manipur,unknown,diwali,1
50,shaphee lanphee,3,manipur,unknown,diwali,1
51,black or red base,4,manipur,unknown,diwali,1
52,shappee lanphee,2,manipur,unknown,diwali,1
53,garo women,4,meghalaya,unknown,diwali,1
54,dakmanda,3,meghalaya,unknown,diwali,1
55,wearing dakmanda,2,meghalaya,unknown,diwali,1
56,mizo women,4,mizoram,unknown,diwali,1
57,loin loom weaving,3,mizoram,unknown,diwali,2
58,naga tribes,4,nagaland,unknown,diwali,1
59,bagru block print,4,rajasthan,unknown,diwali,1
60,chhipa community,3,rajasthan,unknown,diwali,1
61,saurashtrian community,2,tamil nadu,unknown,diwali,1
62,madurai sungudi,3,tamil nadu,unknown,diwali,1
63,toda embroidery,3,tamil nadu,unknown,diwali,1
64,toda tribe,3,tamil nadu,unknown,diwali,1
65,tamil nadu,3,tamil nadu,unknown,diwali,1
66,kodalikaruppur saree,3,tamil nadu,unknown,diwali,1
