source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2,1,zainab,bghrir,prepares for,1,arabculture
3,4,salmi,sherbet,prepares for,1,arabculture
5,6,walida,عشاء,prepares for,1,arabculture
7,9,ليلى,عمل,prepares for,1,arabculture
10,11,university,wedding,prepares for,1,arabculture
12,13,bride,wedding ceremony,prepares for,1,arabculture
14,6,زوجين,عشاء,prepares for,1,arabculture
16,17,women,wedding party,prepares for,1,arabculture
18,11,frock,wedding,prepares for,1,arabculture
5,20,walida,ramadan,prepares for,1,arabculture
21,22,algeria,mawlid al-nabi,prepares for,1,arabculture
23,24,ab,عيد الاضحى,prepares for,1,arabculture
25,27,maria,eid al-fitr,prepares for,1,arabculture
28,29,mariam,henna,prepares for,1,arabculture
30,31,day of arafat,eid al-adha,prepares for,1,arabculture
33,32,family_ban,lambs,prepares for,1,arabculture
34,36,لالة,عيد فطر,prepares for,1,arabculture
16,37,women,eid,prepares for,1,arabculture
38,39,والدة,ليلة راس السنة,prepares for,1,arabculture
42,43,mother,birthday of children,prepares for,1,arabculture
44,46,companies,celebrating women's day,prepares for,1,arabculture
45,46,institutions,celebrating women's day,prepares for,1,arabculture
28,47,mariam,school,prepares for,1,arabculture
7,48,ليلى,العمل,prepares for,1,arabculture
7,49,ليلى,الدراسة,prepares for,1,arabculture
51,52,cleaning,diwali,prepares for,1,arabculture
42,54,mother,children,prepares for,1,arabculture
21,55,algeria,euro,prepares for,1,arabculture
56,57,liyla,gifts,prepares for,1,arabculture
58,59,wahilda,nizafa,prepares for,1,arabculture
60,61,mroua,skin care,prepares for,1,arabculture
63,64,دفن,after funeral rites,prepares for,1,arabculture
65,66,ahl al-mait,sadqa,prepares for,1,arabculture
67,68,algerian music,music school,prepares for,1,arabculture
69,70,نساء,أغنية الحناء,prepare for,1,arabculture
42,71,mother,fajr,prepares for,1,arabculture
73,74,family,barbecue party,prepares for,1,arabculture
75,76,southern,local product,prepares for,1,arabculture
21,77,algeria,harvesting,prepares for,1,arabculture
78,79,parents,new academic year,prepares for,1,arabculture
80,82,umar,aftar,prepares for,1,arabculture
28,83,mariam,sharba,prepares for,1,arabculture
84,85,samaa al-harira,ghadaa,prepares for,1,arabculture
86,87,leil,tagine olives,prepares for,1,arabculture
88,89,walaada,shawsheen,prepares for,1,arabculture
90,91,mahaada ramadan,aftar ramadan,prepares for,1,arabculture
73,92,family,iftar,prepares for,1,arabculture
73,93,family,frik,prepares for,1,arabculture
42,95,mother,sahur,prepares for,2,arabculture
96,98,yasmine,evening snack,prepares for,1,arabculture
99,100,karseya,light snacks,prepares for,1,arabculture
21,52,algeria,diwali,prepares for,1,arabculture
103,105,albasa,zawaj,prepares for,1,arabculture
104,105,tashdidira,zawaj,prepares for,1,arabculture
106,107,preparing,marriage setup,prepares for,1,arabculture
108,109,hanne,henna application ceremony,prepares for,1,arabculture
110,111,mawlid,ceremony,prepares for,1,arabculture
