source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,kutchi embroidery,nature and daily life,inspired_by,1,diwali
3,4,algeria,tribal art and nature,inspired_by,1,diwali
1,5,kutchi embroidery,"architecture, flora, fauna",inspired_by,1,diwali
6,7,textiles,region's rich history,inspired_by,1,diwali
8,3,bagh,algeria,inspired_by,1,diwali
11,12,kanchipuram silk saree,"temple architecture, nature, mythology",inspired_by,1,diwali
13,14,patterns in himroo,persian designs,inspired_by,1,diwali
6,10,textiles,local folklore,inspired_by,1,diwali
17,18,shantipuri saris,nature and geometry,inspired_by,1,diwali
1,19,kutchi embroidery,"birds, blossoms, vines",inspired_by,1,diwali
