node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,textile heritage of tamil nadu,3,tamil nadu,unknown,diwali,1
2,srimanta sankardev,3,assam,unknown,diwali,1
3,strength,4,general,unknown,culturebank,1
4,safety,2,general,unknown,culturebank,1
5,unhealthy food,3,general,unknown,culturebank,1
6,lack of exercise,3,general,unknown,culturebank,1
7,academic norms,3,general,unknown,culturebank,1
8,integration challenges,3,general,unknown,culturebank,1
9,laziness,3,general,unknown,culturebank,1
10,avoidance of hand washing,3,general,unknown,culturebank,1
11,addictive nature,3,general,unknown,culturebank,1
12,healthcare system,1,general,unknown,culturebank,1
13,schooling,3,general,unknown,culturebank,1
