node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,side dishes,3,algeria,unknown,arabculture,1
2,sohoor,3,algeria,unknown,arabculture,1
3,"simple, traditional foods",3,algeria,unknown,arabculture,1
4,visiting a sick person,3,algeria,unknown,arabculture,1
5,offering fruits,3,algeria,unknown,arabculture,1
6,morning commute,3,algeria,unknown,arabculture,1
7,listening to radio,3,algeria,unknown,arabculture,1
8,specific rules,3,algeria,unknown,arabculture,1
9,wedding celebrations,1,algeria,unknown,arabculture,7
10,north africa,1,algeria,unknown,arabculture,2
11,algeria's cultural practices,3,algeria,unknown,arabculture,1
12,mujaddab,3,algeria,unknown,arabculture,1
13,lamb and vegetables,3,algeria,unknown,arabculture,1
14,evening meal,2,algeria,unknown,arabculture,3
15,tagine preparation,3,algeria,unknown,arabculture,1
16,dinner,5,algeria,unknown,arabculture,2
17,salad,4,algeria,unknown,arabculture,1
18,iftar,1,algeria,unknown,arabculture,5
19,vegetable soup and side dish,3,algeria,unknown,arabculture,1
20,various dishes,3,algeria,unknown,arabculture,1
21,sharba soup,3,algeria,unknown,arabculture,1
22,algeria as a fruit producer,3,algeria,unknown,arabculture,1
23,algerian custom,3,algeria,unknown,arabculture,1
24,evening_snacks,3,algeria,unknown,arabculture,1
25,light foods,5,algeria,unknown,arabculture,1
26,various snacks,3,algeria,unknown,arabculture,1
27,algeria,1,algeria,unknown,arabculture,44
28,pre-wedding dinner,3,algeria,unknown,arabculture,1
29,gifts,1,algeria,unknown,arabculture,4
30,gold jewelry,3,algeria,unknown,arabculture,1
31,wedding procession,3,algeria,unknown,arabculture,1
32,carriage,3,algeria,unknown,arabculture,1
33,certain events,3,algeria,unknown,arabculture,1
34,public gatherings,3,algeria,unknown,arabculture,1
35,parades,4,algeria,unknown,arabculture,1
36,morning,1,algeria,unknown,arabculture,9
37,waking up and preparing,3,algeria,unknown,arabculture,1
38,important,4,algeria,unknown,arabculture,1
39,"festivals, weddings, religious holidays",3,algeria,unknown,arabculture,1
40,food preparation,4,algeria,unknown,arabculture,1
41,necessary actions,3,algeria,unknown,arabculture,1
42,breakfast,1,egypt,unknown,arabculture,6
43,lunchtime meal,3,egypt,unknown,arabculture,1
44,fried potatoes,3,egypt,unknown,arabculture,1
45,"chicken, soup",3,egypt,unknown,arabculture,1
46,stuffed chicken,3,egypt,unknown,arabculture,1
47,fava beans,3,egypt,unknown,arabculture,2
48,ramadan,1,egypt,unknown,arabculture,1
49,wedding feast,3,egypt,unknown,arabculture,1
50,sweets and soft drinks,3,egypt,unknown,arabculture,1
51,coffee making,3,egypt,unknown,arabculture,1
52,eating fava bean cart,3,egypt,unknown,arabculture,1
53,fueling vehicle,3,egypt,unknown,arabculture,1
54,walking to park,3,egypt,unknown,arabculture,1
55,mourning ceremony,3,egypt,unknown,arabculture,1
56,bedtime routine,3,egypt,unknown,arabculture,1
57,storytelling,4,egypt,unknown,arabculture,1
58,burgers,2,egypt,unknown,arabculture,2
59,ful medames and eggs,3,egypt,unknown,arabculture,1
60,daily chores,3,egypt,unknown,arabculture,1
61,cleaning,2,egypt,unknown,arabculture,1
62,jamdani work,3,andhra pradesh,unknown,diwali,1
63,gold and silver zari,3,andhra pradesh,unknown,diwali,1
64,sherdukpen shawl,4,arunachal pradesh,unknown,diwali,1
65,symbolic motifs,3,arunachal pradesh,unknown,diwali,1
66,bandhani patterns,3,gujarat,unknown,diwali,1
67,"dots, squares, waves, and stripes",3,gujarat,unknown,diwali,1
68,intricate geometric patterns,3,himachal pradesh,unknown,diwali,1
69,"flowers, animals, geometric shapes",3,jharkhand,unknown,diwali,1
70,unique stripe patterns,3,kerala,unknown,diwali,1
71,floral and geometric patterns,3,madhya pradesh,unknown,diwali,1
72,peacocks,3,maharashtra,unknown,diwali,1
73,flowers,4,maharashtra,unknown,diwali,2
74,vines,3,maharashtra,unknown,diwali,1
75,mashru,3,maharashtra,unknown,diwali,1
76,bright stripes or patterns,3,maharashtra,unknown,diwali,1
77,textiles,1,nagaland,unknown,diwali,2
78,garments,3,nagaland,unknown,diwali,1
79,distinctive patterns,3,nagaland,unknown,diwali,1
80,jamdani,2,punjab,unknown,diwali,2
81,floral designs,3,punjab,unknown,diwali,1
82,embroidery and mirror work,3,punjab,unknown,diwali,1
83,vertical and horizontal stripes,3,tripura,unknown,diwali,1
84,"mats, ropes, fabrics",3,uttarakhand,unknown,diwali,1
85,wool_varieties,3,uttarakhand,unknown,diwali,1
86,"harsil, belchi, merino",3,uttarakhand,unknown,diwali,1
87,nicobari banners,4,andaman and nicobar islands,unknown,diwali,1
88,"trees, sun, crescent moon",3,andaman and nicobar islands,unknown,diwali,1
89,fabric,1,puducherry,unknown,diwali,1
90,"poplin, satin, twill, chambray, oxford, corduroy, cambric",3,puducherry,unknown,diwali,1
91,dance,1,assam,unknown,diwali,1
92,united states,1,assam,unknown,diwali,1
93,mising tribe,3,assam,unknown,diwali,1
94,baishagu festival,3,assam,unknown,diwali,1
95,traditional american dishes,3,general,unknown,culturebank,1
96,food consumption,1,general,unknown,culturebank,3
97,processed foods,3,general,unknown,culturebank,1
98,spain and united states,3,general,unknown,culturebank,1
99,child and dog-friendly culture,3,general,unknown,culturebank,1
100,large meals,3,general,unknown,culturebank,1
101,coffee,2,general,unknown,culturebank,1
102,online communication,3,general,unknown,culturebank,1
103,various forms,3,general,unknown,culturebank,1
104,living experiences,3,general,unknown,culturebank,1
105,terms for chickpeas,3,general,unknown,culturebank,1
106,'chickpeas' or 'garbanzo beans',3,general,unknown,culturebank,1
107,traditional and modern,3,general,unknown,culturebank,1
108,lemon or lemon flavoring,3,general,unknown,culturebank,1
109,various social and entertainment,3,general,unknown,culturebank,1
110,reasons,3,general,unknown,culturebank,1
111,personal or professional,3,general,unknown,culturebank,1
112,instant transfers,3,general,unknown,culturebank,1
113,digital transfers,3,general,unknown,culturebank,1
114,external transfers,3,general,unknown,culturebank,1
115,behavior,3,general,unknown,culturebank,1
116,activities,1,general,unknown,culturebank,5
117,dressing up,3,general,unknown,culturebank,1
118,carving pumpkins,3,general,unknown,culturebank,1
119,giving out candy,3,general,unknown,culturebank,1
120,beauty,4,general,unknown,culturebank,1
121,landscapes and wonders,3,general,unknown,culturebank,1
122,emergency situations,3,general,unknown,culturebank,1
123,french food culture,3,general,unknown,culturebank,1
124,revisiting classes,3,general,unknown,culturebank,1
125,social interactions,1,general,unknown,culturebank,2
126,eye contact,5,general,unknown,culturebank,1
127,sleep schedule,3,general,unknown,culturebank,1
128,going to bed early,3,general,unknown,culturebank,1
129,american lifestyle,3,general,unknown,culturebank,1
130,common practices,3,general,unknown,culturebank,1
131,dressing casually,3,general,unknown,culturebank,1
132,wearing less clothing,3,general,unknown,culturebank,1
133,grocery stores and homes,3,general,unknown,culturebank,1
134,jokes and laughter,3,general,unknown,culturebank,1
135,discipline,4,general,unknown,culturebank,2
136,spanking,3,general,unknown,culturebank,1
137,setting consequences,3,general,unknown,culturebank,1
138,nightlife activities,3,general,unknown,culturebank,1
139,clubbing,3,general,unknown,culturebank,1
140,hyphenated last names,3,general,unknown,culturebank,1
141,both parents' names for the child,3,general,unknown,culturebank,1
142,geography,3,general,unknown,culturebank,1
143,work ethic,3,general,unknown,culturebank,1
144,homemade options,3,general,unknown,culturebank,1
145,honesty,3,general,unknown,culturebank,1
146,solemnity,3,general,unknown,culturebank,1
147,taking naps,3,general,unknown,culturebank,1
148,"living, slowing down",3,general,unknown,culturebank,1
149,communication,1,general,unknown,culturebank,3
150,asking questions,3,general,unknown,culturebank,1
151,expressing opinions,3,general,unknown,culturebank,1
152,"apples with peanut butter, cheese or yogurt",3,general,unknown,culturebank,1
153,casual dating,3,general,unknown,culturebank,1
154,long-term relationships,3,general,unknown,culturebank,1
155,"frustration, sadness",3,general,unknown,culturebank,1
156,"confusion, preparation, comparison",3,general,unknown,culturebank,1
157,mall,3,general,unknown,culturebank,1
158,grocery store,3,general,unknown,culturebank,1
159,"handshakes, hugs, phrases",3,general,unknown,culturebank,1
160,work environment,3,general,unknown,culturebank,1
161,gift cards,3,general,unknown,culturebank,1
162,meals,3,general,unknown,culturebank,1
163,hot sauce,3,general,unknown,culturebank,1
164,clarified butter,3,general,unknown,culturebank,1
165,"school, workplace, and public spaces",3,general,unknown,culturebank,1
166,insurance and preschool expenses,3,general,unknown,culturebank,1
167,news broadcasting,3,general,unknown,culturebank,1
168,entertainment,3,general,unknown,culturebank,1
169,school cafeteria,3,dz,unknown,blend,1
170,local dishes,3,dz,unknown,blend,1
171,algerian tradition,3,dz,unknown,blend,1
172,singing and dancing,3,dz,unknown,blend,1
173,"homework, family gatherings",3,dz,unknown,blend,1
174,university entrance exam,3,dz,unknown,blend,1
175,required subjects,3,dz,unknown,blend,1
176,"bourekas, shakshuka",3,dz,unknown,blend,1
177,workday structure,3,dz,unknown,blend,1
178,lunch break,3,dz,unknown,blend,1
179,picnic,3,dz,unknown,blend,1
180,sharing gifts,3,dz,unknown,blend,1
181,couscous,1,dz,unknown,blend,2
182,staple dishes,3,dz,unknown,blend,1
183,condolence offering,3,dz,unknown,blend,1
184,eid al-fitr,1,dz,unknown,blend,1
185,"feasting, dancing",3,dz,unknown,blend,1
186,festival_accessories,3,dz,unknown,blend,1
187,clothing_items,3,dz,unknown,blend,1
188,"beer, arak",3,dz,unknown,blend,1
189,local drinks,3,dz,unknown,blend,1
190,food type,3,dz,unknown,blend,1
191,soups,3,dz,unknown,blend,1
192,"chickpeas, lentils, vegetables",3,dz,unknown,blend,1
193,"temples, churches",3,dz,unknown,blend,1
194,typical gifts,3,dz,unknown,blend,1
195,handmade items,3,dz,unknown,blend,1
196,"flags, whistles, horns",3,dz,unknown,blend,1
197,classics like 'the women of algiers',3,dz,unknown,blend,1
198,traditional algerian desserts,3,dz,unknown,blend,1
199,"pastila, couscous with honey",3,dz,unknown,blend,1
200,international events,3,dz,unknown,blend,1
201,fifa world cup,3,dz,unknown,blend,1
202,team-building activities,3,dz,unknown,blend,1
203,group exercises,3,dz,unknown,blend,1
204,selling_crafts,3,dz,unknown,blend,1
205,doing_housework_for_others,3,dz,unknown,blend,1
206,items,5,dz,unknown,blend,2
207,common activities,3,dz,unknown,blend,1
208,park visits,3,dz,unknown,blend,1
209,common sports,3,dz,unknown,blend,1
210,"headscarves, long sleeves",3,dz,unknown,blend,1
211,special clothing,3,dz,unknown,blend,1
212,meat dishes,3,dz,unknown,blend,1
213,"fish, seafood, grilled meat",3,dz,unknown,blend,1
214,daily exercise,4,dz,unknown,blend,1
215,physical activities,3,dz,unknown,blend,1
216,daily meals,3,dz,unknown,blend,1
217,"breakfast, lunch, dinner",3,dz,unknown,blend,1
218,education system,1,dz,unknown,blend,1
219,religious studies,3,dz,unknown,blend,1
220,judge,1,judge,unknown,candle,1
221,engaging interest,3,teacher,unknown,candle,1
222,instruction,3,teacher,unknown,candle,1
223,lighting candle,3,teacher,unknown,candle,1
224,foot inspection,3,nurse,unknown,candle,1
225,routine appointment,3,dentist,unknown,candle,1
226,check for bruxism,3,dentist,unknown,candle,1
227,blood pressure check,3,doctor,unknown,candle,1
