node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,food,1,egypt,unknown,arabculture,16
2,traditional savings method,3,egypt,unknown,arabculture,1
3,confluence of ganga and yamuna,3,maharashtra,unknown,diwali,1
4,hmaram,3,mizoram,unknown,diwali,1
5,rich heritage of hmar community,3,mizoram,unknown,diwali,1
6,textile heritage,3,tamil nadu,unknown,diwali,1
7,textile diversity of tamil nadu,3,tamil nadu,unknown,diwali,1
8,algeria,1,assam,unknown,diwali,5
9,basketball player,3,dz,unknown,blend,1
10,traditional symbols,3,dz,unknown,blend,1
11,swimmer,3,dz,unknown,blend,1
12,popular female sportperson,3,dz,unknown,blend,1
13,boxer,3,dz,unknown,blend,1
14,gifts,1,dz,unknown,blend,1
15,university students,1,dz,unknown,blend,1
16,selflessness and sacrifice,3,teacher,unknown,candle,1
17,chart,3,teacher,unknown,candle,1
18,physical exam,4,photographer,unknown,candle,1
19,customer,1,photographer,unknown,candle,1
20,photographer,1,photographer,unknown,candle,1
21,priest,2,priest,unknown,candle,3
22,beauty,3,priest,unknown,candle,1
23,splendor,3,priest,unknown,candle,1
24,jesus,3,priest,unknown,candle,1
25,detailed plan,3,architect,unknown,candle,1
26,attorney,1,attorney,unknown,candle,1
27,stethoscope,5,doctor,unknown,candle,1
28,medical profession,3,doctor,unknown,candle,1
