node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,north africa,1,algeria,unknown,arabculture,1
2,common_culinary_traditions,3,algeria,unknown,arabculture,1
3,food,1,algeria,unknown,arabculture,5
4,brothers,2,algeria,unknown,arabculture,1
5,special relationship,3,algeria,unknown,arabculture,1
6,north african cultures,3,algeria,unknown,arabculture,1
7,sibling care,3,algeria,unknown,arabculture,1
8,north africans,3,algeria,unknown,arabculture,1
9,suhour tradition,3,algeria,unknown,arabculture,1
10,algeria,1,egypt,unknown,arabculture,11
11,meal time tradition,3,egypt,unknown,arabculture,1
12,ramadan,1,egypt,unknown,arabculture,1
13,meal during iftar,3,egypt,unknown,arabculture,1
14,customer,1,egypt,unknown,arabculture,1
15,nile valley,1,egypt,unknown,arabculture,1
16,cultural practice of wedding feasts,3,egypt,unknown,arabculture,1
17,coffee with colleagues,3,egypt,unknown,arabculture,1
18,siblings,3,egypt,unknown,arabculture,1
19,responsibility,4,egypt,unknown,arabculture,1
20,meal together,3,egypt,unknown,arabculture,1
21,recipe for ajyeh,3,egypt,unknown,arabculture,1
22,breakfast at university,3,egypt,unknown,arabculture,1
23,value of family togetherness during meals,3,egypt,unknown,arabculture,1
24,dz culture,3,dz,unknown,blend,1
25,folk tale tradition,3,dz,unknown,blend,1
26,information,4,journalist,unknown,candle,1
