source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,food,north africa,located_in,1,arabculture
3,2,algeria,north africa,located_in,3,arabculture
4,5,game,nile valley,located_in,1,arabculture
3,5,algeria,nile valley,located_in,3,arabculture
1,5,food,nile valley,located_in,1,arabculture
6,3,amusement parks,algeria,located_in,1,blend
7,3,restaurant,algeria,located_in,1,blend
8,3,sporting stadium,algeria,located_in,1,blend
1,3,food,algeria,are_located_in,1,blend
9,3,university students,algeria,located_in,1,blend
10,1,clubs and restaurants,food,are_located_in,1,candle
1,11,food,oral cavity,located_in,1,candle
