source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2,3,communication,peace values,reflects,1,arabculture
4,5,algeria,family tradition,reflects,1,arabculture
6,7,youth culture,modernization,reflects,1,arabculture
8,4,agricultural practices,algeria,reflect,1,arabculture
10,11,game,real-world banking,reflect,1,arabculture
12,4,dabka,algeria,reflects,1,arabculture
17,18,traditional goan handloom fabrics,coastal heritage,reflect,1,diwali
24,4,textiles,algeria,reflect,1,diwali
25,26,chanderi sari,royal influences,reflects,1,diwali
4,33,algeria,region's rich heritage,reflect,1,diwali
35,36,punjabi craftsmanship,simplicity and elegance,reflect,1,diwali
40,41,thirubuvanam silk saree,traditional weaving techniques,reflect,1,diwali
43,44,blankets,pastoral lifestyle,reflect,1,diwali
45,46,jamdani,regional traditions blending,reflects,1,diwali
4,48,algeria,artisans' surroundings,reflect,1,diwali
52,53,pashmina wool products,regional heritage,reflect,1,diwali
4,54,algeria,island's resourcefulness,reflects,1,diwali
24,55,textiles,rich weaving traditions,reflect,1,diwali
56,57,barpeta's bhortal nritya,rich cultural heritage,reflects,1,diwali
56,1,barpeta's bhortal nritya,cultural heritage,reflects,1,diwali
59,60,dance,assam's tea garden communities,reflect_cultural_heritage,1,diwali
61,4,kalaigaon dance,algeria,reflects,2,diwali
56,62,barpeta's bhortal nritya,barpeta cultural heritage,reflects_heritage,1,diwali
59,64,dance,assam tea garden communities,reflect_cultural_heritage,1,diwali
67,68,prices,perceived unfamiliarity,reflect,1,culturebank
4,69,algeria,lifestyle preference,reflects,1,culturebank
70,71,household practices,resource conservation,reflects,1,culturebank
72,73,daily life,capitalist norms,reflect,1,culturebank
4,76,algeria,generosity and hospitality,reflect,1,blend
77,78,expectation,high standards,reflects,1,candle
80,81,photographer,unrecorded land,reflect,1,candle
