node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,food,1,bihar,unknown,diwali,11
2,baikunthpur,3,bihar,unknown,diwali,1
3,handloom textiles,2,goa,unknown,diwali,3
4,dhurrie,2,haryana,unknown,diwali,1
5,jharkhand border area,3,jharkhand,unknown,diwali,1
6,santhal community,3,jharkhand,unknown,diwali,1
7,salem region,3,tamil nadu,unknown,diwali,1
8,tripura,3,tripura,unknown,diwali,1
9,tanchoi,4,uttar pradesh,unknown,diwali,1
10,intricate patterns,1,uttar pradesh,unknown,diwali,1
