source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,items carried,women's professions,represent,1,arabculture
3,4,sherdukpen shawl,cultural heritage,represents,1,diwali
8,4,algeria,cultural heritage,represent,1,diwali
10,4,chakhesang naga shawl,cultural heritage,represents,1,diwali
13,14,textiles,traditional craftsmanship,represent,1,diwali
15,16,rasaka,community defense,represents,1,diwali
8,17,algeria,cultural_identity,represent,1,blend
18,19,most famous family,notable algerian lineage,represent,1,blend
21,22,talk,words and actions,represents,1,candle
23,24,chart,changes,represent,1,candle
26,27,books,businesses,represent,1,candle
28,29,priest,beauty,represents,1,candle
28,30,priest,splendor,represents,1,candle
33,34,attorney,decision,represents,1,candle
