source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,algeria,teamwork,promotes,1,arabculture
4,5,fruit harvest,local agriculture,promotes,1,arabculture
6,7,game,spending time at home,promote,1,arabculture
1,3,algeria,food,promotes,1,arabculture
1,8,algeria,social bonding,promotes,1,arabculture
1,9,algeria,productivity conditioning,promotes,1,culturebank
10,3,thriftiness,food,promotes,1,culturebank
11,12,public broadcasting,specific brands,promotes,1,culturebank
13,14,education system,preparation for exams,promotes,1,blend
15,3,university students,food,promote,1,blend
13,16,education system,cultural awareness,promote,1,blend
3,17,food,cohesion,promote,1,blend
18,19,football,"team spirit, physical fitness",promote,1,blend
20,1,holiday,algeria,promotes,1,blend
3,21,food,access to knowledge,promotes,1,candle
22,23,high expectations,student achievement,promotes,1,candle
1,24,algeria,oral health,promotes,1,candle
25,26,politician,positions,promotes,1,candle
