node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,proverb,4,algeria,unknown,arabculture,2
2,amal,2,algeria,unknown,arabculture,2
3,proverb,2,algeria,unknown,arabculture,2
4,algeria,2,algeria,unknown,arabculture,1
5,algeria,3,arabic,unknown,arabculture,4
6,sherdukpen shawl,3,arunachal pradesh,unknown,diwali,1
7,symbolic motifs,4,arunachal pradesh,unknown,diwali,1
8,muga silk,3,assam,unknown,diwali,1
9,assamese pride,3,assam,unknown,diwali,1
10,dhokona,3,assam,unknown,diwali,1
11,rabha tribe,4,assam,unknown,diwali,1
12,goan crochet,3,goa,unknown,diwali,1
13,embroidery,3,goa,unknown,diwali,2
14,intricate designs,2,goa,unknown,diwali,1
15,phulkari,4,haryana,unknown,diwali,2
16,dupattas,3,haryana,unknown,diwali,1
17,kinnauri shawl,3,himachal pradesh,unknown,diwali,1
18,intricate designs and vibrant colors,4,himachal pradesh,unknown,diwali,1
19,kullu cap,3,himachal pradesh,unknown,diwali,1
20,himachali attire,4,himachal pradesh,unknown,diwali,1
21,bhagalpuri silk,3,jharkhand,unknown,diwali,1
22,tussar silk,3,jharkhand,unknown,diwali,1
23,guledgudda khana,3,karnataka,unknown,diwali,1
24,diwali,3,karnataka,unknown,diwali,16
25,balaramapuram handloom,3,kerala,unknown,diwali,1
26,traditional aesthetic of kerala's weaving heritage,2,kerala,unknown,diwali,1
27,chanderi saree,3,madhya pradesh,unknown,diwali,1
28,silk,4,madhya pradesh,unknown,diwali,1
29,cotton,4,madhya pradesh,unknown,diwali,1
30,bagh print,3,madhya pradesh,unknown,diwali,1
31,paithani saree,3,maharashtra,unknown,diwali,1
32,rich silk fabric,4,maharashtra,unknown,diwali,1
33,intricate zari work,4,maharashtra,unknown,diwali,1
34,ilkal sari,3,maharashtra,unknown,diwali,1
35,karnataka,3,india,unknown,diwali,1
36,tribal shawl,3,manipur,unknown,diwali,1
37,tangkhul,3,manipur,unknown,diwali,1
38,mao,3,manipur,unknown,diwali,1
39,paite,3,manipur,unknown,diwali,1
40,ryndia,3,meghalaya,unknown,diwali,1
41,puan,4,mizoram,unknown,diwali,1
42,handwoven on loin-looms,3,mizoram,unknown,diwali,1
43,bomkai saree,3,odisha,unknown,diwali,1
44,ikat and embroidery techniques,4,odisha,unknown,diwali,1
45,odisha ikat,3,odisha,unknown,diwali,1
46,vibrant patterns with blurred edges,2,odisha,unknown,diwali,1
47,chola,4,punjab,unknown,diwali,1
48,sikh men,3,punjab,unknown,diwali,1
49,sanganeri block print,3,rajasthan,unknown,diwali,4
50,wooden blocks,4,rajasthan,unknown,diwali,1
51,patterns,4,rajasthan,unknown,diwali,1
52,floral motifs,4,rajasthan,unknown,diwali,1
53,white or off-white cotton fabrics,4,rajasthan,unknown,diwali,1
54,lepcha thara,3,sikkim,unknown,diwali,1
55,nature and local folklore,4,sikkim,unknown,diwali,1
56,loin loom textiles,3,tripura,unknown,diwali,1
57,nature and tribal folklore,4,tripura,unknown,diwali,1
58,intricate designs and patterns inspired by nature and tribal folklore,2,tripura,unknown,diwali,1
59,banarasi sari,3,uttar pradesh,unknown,diwali,1
60,nature and mughal patterns,4,uttar pradesh,unknown,diwali,1
61,baluchari sari,3,west bengal,unknown,diwali,1
62,mythological scenes,4,west bengal,unknown,diwali,1
63,dhakai jamdani,3,west bengal,unknown,diwali,1
64,bengal,3,west bengal,unknown,diwali,1
65,murshidabad silk,3,west bengal,unknown,diwali,1
66,traditional motifs,4,west bengal,unknown,diwali,1
67,contemporary motifs,4,west bengal,unknown,diwali,1
68,warli painting,4,dadra and nagar haveli and dama,unknown,diwali,1
69,fabric,3,dadra and nagar haveli and dama,unknown,diwali,1
70,kashmiri carpets,3,jammu and kashmir,unknown,diwali,1
71,elaborate floral and geometric patterns,2,jammu and kashmir,unknown,diwali,1
72,veeranatyam,3,andhra pradesh,unknown,diwali,1
73,lord shiva,3,hindu deity,unknown,diwali,1
74,goddess mahakali,3,andhra pradesh,unknown,diwali,1
75,bonalu dance,4,andhra pradesh,unknown,diwali,1
76,gollakalapam,3,andhra pradesh,unknown,diwali,1
77,dialogue and dance,4,andhra pradesh,unknown,diwali,1
78,rasaka,3,andhra pradesh,unknown,diwali,4
79,folk dance,4,andhra pradesh,unknown,diwali,2
80,divine love stories,4,andhra pradesh,unknown,diwali,1
81,chindu bhagavatham,3,andhra pradesh,unknown,diwali,1
82,folk dance-drama,2,andhra pradesh,unknown,diwali,1
