source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,proverb,amal,associated with,2,arabculture
1,4,proverb,algeria,associated with,1,arabculture
4,1,algeria,proverb,associated with,1,arabculture
6,7,sherdukpen shawl,symbolic motifs,associated with,1,diwali
8,9,muga silk,assamese pride,associated with,1,diwali
10,11,dhokona,rabha tribe,associated with,1,diwali
12,14,goan crochet,intricate designs,associated with,1,diwali
13,14,embroidery,intricate designs,associated with,1,diwali
15,16,phulkari,dupattas,associated with,1,diwali
17,18,kinnauri shawl,intricate designs and vibrant colors,associated with,1,diwali
19,20,kullu cap,himachali attire,associated with,1,diwali
21,22,bhagalpuri silk,tussar silk,associated with,1,diwali
23,24,guledgudda khana,diwali,associated with,1,diwali
25,26,balaramapuram handloom,traditional aesthetic of kerala's weaving heritage,associated with,1,diwali
27,28,chanderi saree,silk,associated with,1,diwali
27,29,chanderi saree,cotton,associated with,1,diwali
30,24,bagh print,diwali,associated with,1,diwali
31,32,paithani saree,rich silk fabric,associated with,1,diwali
31,33,paithani saree,intricate zari work,associated with,1,diwali
34,35,ilkal sari,karnataka,associated with,1,diwali
36,37,tribal shawl,tangkhul,associated with,1,diwali
36,38,tribal shawl,mao,associated with,1,diwali
36,39,tribal shawl,paite,associated with,1,diwali
40,24,ryndia,diwali,associated with,1,diwali
41,42,puan,handwoven on loin-looms,associated with,1,diwali
43,44,bomkai saree,ikat and embroidery techniques,associated with,1,diwali
45,46,odisha ikat,vibrant patterns with blurred edges,associated with,1,diwali
15,13,phulkari,embroidery,associated with,1,diwali
47,48,chola,sikh men,associated with,1,diwali
49,50,sanganeri block print,wooden blocks,associated with,1,diwali
49,51,sanganeri block print,patterns,associated with,1,diwali
49,52,sanganeri block print,floral motifs,associated with,1,diwali
49,53,sanganeri block print,white or off-white cotton fabrics,associated with,1,diwali
54,55,lepcha thara,nature and local folklore,associated with,1,diwali
56,58,loin loom textiles,intricate designs and patterns inspired by nature and tribal folklore,associated with,1,diwali
59,60,banarasi sari,nature and mughal patterns,associated with,1,diwali
61,62,baluchari sari,mythological scenes,associated with,1,diwali
63,64,dhakai jamdani,bengal,associated with,1,diwali
65,66,murshidabad silk,traditional motifs,associated with,1,diwali
65,67,murshidabad silk,contemporary motifs,associated with,1,diwali
68,69,warli painting,fabric,associated with,1,diwali
70,71,kashmiri carpets,elaborate floral and geometric patterns,associated with,1,diwali
72,73,veeranatyam,lord shiva,associated with,1,diwali
75,74,bonalu dance,goddess mahakali,associated with,1,diwali
76,77,gollakalapam,dialogue and dance,associated with,1,diwali
78,79,rasaka,folk dance,associated with,1,diwali
78,80,rasaka,divine love stories,associated with,1,diwali
81,82,chindu bhagavatham,folk dance-drama,associated with,1,diwali
78,24,rasaka,diwali,associated with,1,diwali
78,83,rasaka,krishna's leelas,associated with,1,diwali
84,85,danda rasaka,martial readiness,associated with,1,diwali
84,86,danda rasaka,community defense,associated with,1,diwali
87,79,chindu,folk dance,associated with,1,diwali
89,90,yak dance,monpa,associated with,1,diwali
90,91,monpa,lion and peacock dance,associated with,1,diwali
92,93,rikham pada,ancestor abo tani,associated with,1,diwali
94,95,wancho dance,oriah festival,associated with,1,diwali
96,97,pasi tribe,pasi kongki,associated with,1,diwali
98,99,popir dance,goddess mopin ape,associated with,1,diwali
100,24,bardo chham,diwali,associated with,1,diwali
101,24,hurkan dance,diwali,associated with,1,diwali
102,103,kachin community,manau dance,associated with,1,diwali
104,105,ali ai ligang dance,deities,associated with,1,diwali
106,107,kherai dance,tiwa tribe,associated with,1,diwali
108,79,chakhela dance,folk dance,associated with,1,diwali
109,110,wangala dance,garo tribe,associated with,1,diwali
111,112,zikirs,muslim saint azan fakir,associated with,1,diwali
113,24,ojapali,diwali,associated with,2,diwali
114,24,tea folk dances,diwali,associated with,1,diwali
115,24,jikir,diwali,associated with,1,diwali
116,24,jari,diwali,associated with,1,diwali
118,119,hmar dance,community events,associated with,1,diwali
115,120,jikir,islamic devotional songs and dances,associated with,1,diwali
116,120,jari,islamic devotional songs and dances,associated with,1,diwali
121,122,bathow puja dance,bodo tribe,associated with,1,diwali
123,124,paika,valor and weaponry skills,associated with,1,diwali
125,24,jatra,diwali,associated with,1,diwali
126,127,manjhi,boatmen community,associated with,1,diwali
128,129,sohrai naach,harvest,associated with,1,diwali
128,130,sohrai naach,cattle,associated with,1,diwali
131,132,jatra dance,folk theatre,associated with,1,diwali
133,124,paika dance,valor and weaponry skills,associated with,1,diwali
134,24,rahas dance,diwali,associated with,1,diwali
135,136,parab dance,tribal communities,associated with,1,diwali
137,138,reena dance,halba tribe,associated with,1,diwali
139,24,shigmo,diwali,associated with,1,diwali
140,141,talgadi,dance,associated with,1,diwali
142,143,mando,wedding music,associated with,1,diwali
144,145,musall khel,christian community,associated with,1,diwali
147,24,zagor,diwali,associated with,1,diwali
149,148,dhangar dance,bira deva,associated with,1,diwali
150,151,american dream,better life,associated with,1,culturebank
150,152,american dream,thinness,associated with,1,culturebank
155,153,tea,british culture,associated with,1,culturebank
154,153,ice tea,british culture,associated with,1,culturebank
156,4,halloween,algeria,associated with,1,blend
4,157,algeria,christmas,associated with,1,blend
158,4,valentine's day,algeria,associated with,1,blend
24,159,diwali,decorations or symbols,associated with,1,blend
161,160,day of the year,love and romance,associated with,1,blend
