node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,family,3,algeria,unknown,arabculture,3
2,iftar,4,algeria,unknown,arabculture,1
3,mariam,4,algeria,unknown,arabculture,1
4,sahur,3,algeria,unknown,arabculture,1
5,marriage,4,algeria,unknown,arabculture,1
6,algeria,3,algeria,unknown,arabculture,75
7,mahr,3,algeria,unknown,arabculture,1
8,marriage,2,algeria,unknown,arabculture,1
9,children,4,algeria,unknown,arabculture,16
10,eid al-fitr,3,algeria,unknown,arabculture,1
11,عايدة,3,algeria,unknown,arabculture,1
12,عائلة منى,2,algeria,unknown,arabculture,1
13,عيد الاضحى,2,algeria,unknown,arabculture,1
14,henna,3,algeria,unknown,arabculture,2
15,عيد الأضحى,3,algeria,unknown,arabculture,1
16,الأخ الكبير,2,algeria,unknown,arabculture,1
17,family_ban,3,algeria,unknown,arabculture,1
18,sharing_meat,3,algeria,unknown,arabculture,1
19,companies,4,algeria,unknown,arabculture,1
20,institutions,4,algeria,unknown,arabculture,1
21,celebrating women's day,2,algeria,unknown,arabculture,1
22,عيد الأم,3,algeria,unknown,arabculture,1
23,سلمى,2,algeria,unknown,arabculture,1
24,rehim,4,algeria,unknown,arabculture,1
25,self-entertainment,2,algeria,unknown,arabculture,1
26,ab,4,algeria,unknown,arabculture,1
27,ahlam,3,algeria,unknown,arabculture,1
28,家务活动,2,algeria,unknown,arabculture,1
29,time,4,algeria,unknown,arabculture,1
30,rest,2,algeria,unknown,arabculture,1
31,وقت الفراغ,3,algeria,unknown,arabculture,1
32,وقت فراغها,2,algeria,unknown,arabculture,1
33,men,4,algeria,unknown,arabculture,4
34,women,4,algeria,unknown,arabculture,4
35,different ways of communication compared to women,2,algeria,unknown,arabculture,1
36,child,4,algeria,unknown,arabculture,3
37,game,3,algeria,unknown,arabculture,6
38,girls' games,3,algeria,unknown,arabculture,1
39,ali,4,algeria,unknown,arabculture,1
40,friends,3,algeria,unknown,arabculture,1
41,playing traditional and well-known games,2,algeria,unknown,arabculture,1
42,games,3,algeria,unknown,arabculture,2
43,leila,4,algeria,unknown,arabculture,1
44,children's games,3,algeria,unknown,arabculture,1
45,saly,3,algeria,unknown,arabculture,1
46,salmah,3,algeria,unknown,arabculture,1
47,games,2,algeria,unknown,arabculture,2
48,family of deceased,3,algeria,unknown,arabculture,1
49,before burial,2,algeria,unknown,arabculture,1
50,women,3,algeria,unknown,arabculture,8
51,mourning rituals,4,algeria,unknown,arabculture,1
52,rhythmic dance,2,algeria,unknown,arabculture,1
53,tiizi wazzu and bjaya,3,algeria,unknown,arabculture,1
54,dance,3,algeria,unknown,arabculture,1
55,رقص خاص و فريد,2,algeria,unknown,arabculture,1
56,weekend,3,algeria,unknown,arabculture,1
57,outing,2,algeria,unknown,arabculture,1
58,grandparents,3,algeria,unknown,arabculture,1
59,children,3,algeria,unknown,arabculture,8
60,celebrating with children during the festival,2,algeria,unknown,arabculture,1
61,grandchildren,4,algeria,unknown,arabculture,3
62,grandparents,4,algeria,unknown,arabculture,3
63,visiting grandparents and spending time with them,2,algeria,unknown,arabculture,1
64,receiving visits from grandchildren,2,algeria,unknown,arabculture,1
65,proverb,2,algeria,unknown,arabculture,1
66,عرس,3,algeria,unknown,arabculture,1
67,ليلة تدبارو,3,algeria,unknown,arabculture,1
68,أجيني يا لبلا و لا نجيك,2,algeria,unknown,arabculture,1
69,akhwa,3,algeria,unknown,arabculture,2
70,algeria,2,algeria,unknown,arabculture,3
71,axwet,3,algeria,unknown,arabculture,1
72,kabir,2,algeria,unknown,arabculture,1
73,ssaghir,2,algeria,unknown,arabculture,1
74,أبناء العم,3,algeria,unknown,arabculture,2
75,العطل المدرسية,3,algeria,unknown,arabculture,1
76,saher,4,algeria,unknown,arabculture,1
77,mashwi,3,algeria,unknown,arabculture,1
78,diwali,2,algeria,unknown,arabculture,11
79,زوجان,4,algeria,unknown,arabculture,1
80,حفل الزفاف,3,algeria,unknown,arabculture,1
81,families,3,algeria,unknown,arabculture,4
82,marriage setup,3,algeria,unknown,arabculture,1
83,احتفالات الزواج للرجال vs احتفالات الزواج للنساء,2,algeria,unknown,arabculture,1
84,groom,4,algeria,unknown,arabculture,1
85,wedding,3,algeria,unknown,arabculture,1
