source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
7,8,patola weaving process,highly complex,is,1,diwali
9,10,resulting_pattern,checkered with undyed areas,is,1,diwali
18,11,thengal kachari dance,algeria,is_a,1,diwali
19,17,kalaigaon dance,dance,is_a,1,diwali
20,11,chhau dance,algeria,is_a,1,diwali
21,22,jatra dance,folk theatre,is_a_form_of,1,diwali
25,26,water use,efficient,is,1,culturebank
27,28,transportation method,car,is,1,culturebank
29,30,algerian society,capitalist,is,1,culturebank
33,34,sport commentator,most popular in algeria,is,1,blend
36,37,most_popular,unspecified_mental_sport,is,1,blend
32,38,most popular,arak,is,1,blend
39,40,e-sports game,gaming activity,is,1,blend
41,42,indispensable ingredient,couscous,is,1,blend
44,45,festival drink,alcoholic beverage,is,1,blend
46,32,track and field events,most popular,is,1,blend
47,32,football,most popular,is,1,blend
48,49,tourist destination,popular among algerians,is,1,blend
32,50,most popular,footbal(l),is,1,blend
57,58,archaeologist,historian,is,1,candle
