node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,1,general,unknown,culturebank,8
2,egg availability,3,general,unknown,culturebank,1
3,united states,1,general,unknown,culturebank,2
4,social and academic integration,3,general,unknown,culturebank,1
5,adapting to french food culture,3,general,unknown,culturebank,1
6,medical debt,3,general,unknown,culturebank,1
7,using roundabouts,3,general,unknown,culturebank,1
8,housing costs,3,general,unknown,culturebank,1
9,general expenses,3,general,unknown,culturebank,1
10,us citizens,1,general,unknown,culturebank,1
11,affordability and access to healthcare,3,general,unknown,culturebank,1
12,americans,1,general,unknown,culturebank,1
13,societal and economic challenges,3,general,unknown,culturebank,1
14,affordable healthcare,3,general,unknown,culturebank,1
