source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,breakfast,starting day well,important_for,1,arabculture
3,4,wedding venue,bride mary,important_for,1,arabculture
5,6,teacher,algeria,plays_important_role,1,arabculture
7,8,sibling relationships,algerian society,important_in,1,arabculture
6,1,algeria,breakfast,consider_most_important,1,blend
9,10,cost-effectiveness,german consumers,important_for,1,blend
6,11,algeria,education system,plays_role_in,1,blend
6,12,algeria,exam,consider_most_important,1,blend
5,13,teacher,process,plays_role,1,candle
5,14,teacher,vital,plays_role,1,candle
15,16,nurse,caregiver,plays_role,1,candle
15,17,nurse,patient,important_to,1,candle
15,18,nurse,food,plays_role_in,1,candle
18,19,food,healthcare system,plays_role_in,1,candle
20,6,wedding photographer,algeria,plays_important_role,1,candle
18,21,food,photographer,important_for,1,candle
