source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,food,egyptian cultural group,belong_to,1,arabculture
1,3,food,algeria,belongs_to,1,arabculture
1,4,food,assam,belongs_to,1,diwali
5,4,nile valley,assam,belongs_to,1,diwali
1,6,food,bihar's culture,belongs_to,1,diwali
1,7,food,chhattisgarh culture,belongs_to,1,diwali
1,3,food,algeria,belong_to,2,candle
1,8,food,tailor,belong_to,1,candle
1,9,food,carpenters,belong_to,1,candle
3,10,algeria,dentist cultural group,belongs_to,1,candle
