node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,bghirr bread,5,algeria,unknown,arabculture,1
2,breakfast,5,algeria,unknown,arabculture,1
3,soup,5,algeria,unknown,arabculture,1
4,meal,2,algeria,unknown,arabculture,1
5,families,1,algeria,unknown,arabculture,1
6,iftar,4,algeria,unknown,arabculture,2
7,light meal,5,algeria,unknown,arabculture,4
8,lilia,2,algeria,unknown,arabculture,1
9,events,2,algeria,unknown,arabculture,1
10,day before wedding,4,algeria,unknown,arabculture,1
11,bride,3,algeria,unknown,arabculture,1
12,clothing,2,algeria,unknown,arabculture,1
13,lebanese wedding feast,5,algeria,unknown,arabculture,1
14,the couple,2,algeria,unknown,arabculture,1
15,white dress,4,algeria,unknown,arabculture,1
16,wedding ceremony,2,algeria,unknown,arabculture,1
17,shopping,4,algeria,unknown,arabculture,1
18,ramadan,5,algeria,unknown,arabculture,1
19,eid al-adha,4,algeria,unknown,arabculture,1
20,women,3,algeria,unknown,arabculture,3
21,themselves,2,algeria,unknown,arabculture,1
22,nicest dress,2,algeria,unknown,arabculture,1
23,sadqa,5,algeria,unknown,arabculture,1
24,ahl al-mait,2,algeria,unknown,arabculture,1
25,algerian traditional music instruments,5,algeria,unknown,arabculture,1
26,music school,4,algeria,unknown,arabculture,1
27,fajr meal,4,algeria,unknown,arabculture,1
28,mother,5,algeria,unknown,arabculture,1
29,silmah,5,algeria,unknown,arabculture,1
30,barbecue,4,algeria,unknown,arabculture,1
31,family,2,algeria,unknown,arabculture,1
32,special crop,3,algeria,unknown,arabculture,1
33,local product,2,algeria,unknown,arabculture,1
34,parents,1,algeria,unknown,arabculture,1
35,new school year,4,algeria,unknown,arabculture,1
36,sharba,5,algeria,unknown,arabculture,1
37,khayyar,5,algeria,unknown,arabculture,1
38,mariam,2,algeria,unknown,arabculture,1
39,tajine,5,algeria,unknown,arabculture,1
40,lily,5,algeria,unknown,arabculture,1
41,mariam,5,algeria,unknown,arabculture,1
42,sharba,4,algeria,unknown,arabculture,1
43,vegetables,4,algeria,unknown,arabculture,1
44,side dish,4,algeria,unknown,arabculture,1
45,frik,5,algeria,unknown,arabculture,1
46,another similar dish,5,algeria,unknown,arabculture,1
47,mahr,5,algeria,unknown,arabculture,1
48,duba,2,algeria,unknown,arabculture,1
49,bridal outfit,3,algeria,unknown,arabculture,1
50,daily necessities,3,algeria,unknown,arabculture,1
51,preparation,2,algeria,unknown,arabculture,1
52,presence,2,algeria,unknown,arabculture,1
53,mawkeb,4,algeria,unknown,arabculture,1
54,wedding ceremony,4,algeria,unknown,arabculture,1
55,work,4,algeria,unknown,arabculture,2
56,mother,2,algeria,unknown,arabculture,1
57,mother,3,algeria,unknown,arabculture,1
58,child,3,algeria,unknown,arabculture,1
59,family,1,algeria,unknown,arabculture,1
60,news of death,2,algeria,unknown,arabculture,1
61,ahmed,5,egypt,unknown,arabculture,2
62,foul,5,egypt,unknown,arabculture,1
63,sun,5,egypt,unknown,arabculture,1
64,fava bean fritters,4,egypt,unknown,arabculture,1
65,freshest strawberries,5,egypt,unknown,arabculture,1
66,breakfast,1,egypt,unknown,arabculture,1
67,arroz bi al-lahm al-baqri,5,egypt,unknown,arabculture,1
68,batatah,5,egypt,unknown,arabculture,1
69,dinner,5,egypt,unknown,arabculture,1
70,french fries,4,egypt,unknown,arabculture,1
71,writing the book,4,egypt,unknown,arabculture,1
72,marriage,5,egypt,unknown,arabculture,1
73,car,5,egypt,unknown,arabculture,2
74,wedding,2,egypt,unknown,arabculture,1
75,fetta mizrahiya,5,egypt,unknown,arabculture,1
76,iftar,5,egypt,unknown,arabculture,3
77,coffee,5,egypt,unknown,arabculture,1
78,young people,4,egypt,unknown,arabculture,1
79,benzene,5,egypt,unknown,arabculture,1
80,bicycle,5,egypt,unknown,arabculture,1
81,requests,4,egypt,unknown,arabculture,1
82,household needs,4,egypt,unknown,arabculture,1
83,wife,2,egypt,unknown,arabculture,1
84,ahl,5,egypt,unknown,arabculture,1
85,kafn,2,egypt,unknown,arabculture,1
86,fisk,5,egypt,unknown,arabculture,1
87,mloukhia,5,egypt,unknown,arabculture,1
88,shakshuka,5,egypt,unknown,arabculture,1
89,evening meal,5,egypt,unknown,arabculture,1
90,hamam mahshi,5,egypt,unknown,arabculture,1
91,ramadan,2,egypt,unknown,arabculture,1
92,moda merhta,5,egypt,unknown,arabculture,1
93,foul medames,5,egypt,unknown,arabculture,1
94,chicken,5,egypt,unknown,arabculture,1
95,iftar during ramadan,2,egypt,unknown,arabculture,1
96,egypt,1,egypt,unknown,arabculture,1
97,egyptian breakfast,5,egypt,unknown,arabculture,1
98,new home,4,egypt,unknown,arabculture,1
99,frish,2,egypt,unknown,arabculture,1
100,bride,4,egypt,unknown,arabculture,1
101,makeup expert,4,egypt,unknown,arabculture,1
102,pilgrim animal,5,egypt,unknown,arabculture,1
103,eid al-adha,3,egypt,unknown,arabculture,1
104,pilgrim meat,5,egypt,unknown,arabculture,1
105,father,5,egypt,unknown,arabculture,1
106,zakah al-fitr,5,egypt,unknown,arabculture,1
107,talaal (distributing zakah),5,egypt,unknown,arabculture,1
108,shaykh mohamed,5,egypt,unknown,arabculture,1
109,meat,5,egypt,unknown,arabculture,1
110,dimey lemy,4,egypt,unknown,arabculture,1
111,sham el nessim,5,egypt,unknown,arabculture,2
112,6am,4,egypt,unknown,arabculture,1
113,bath,4,egypt,unknown,arabculture,1
114,flash,2,egypt,unknown,arabculture,1
115,soap,2,egypt,unknown,arabculture,1
116,azan al-maghrib,5,egypt,unknown,arabculture,1
117,mangalagiri cotton,5,andhra pradesh,unknown,diwali,1
118,sarees,5,andhra pradesh,unknown,diwali,1
119,salwar suits,5,andhra pradesh,unknown,diwali,1
120,shirts,5,andhra pradesh,unknown,diwali,1
121,uppada silk,5,andhra pradesh,unknown,diwali,1
122,single piece,2,andhra pradesh,unknown,diwali,1
123,dharmavaram silk,4,andhra pradesh,unknown,diwali,2
124,weddings,2,andhra pradesh,unknown,diwali,1
125,special occasions,2,andhra pradesh,unknown,diwali,1
126,vegetable-dyed block-painting,4,andhra pradesh,unknown,diwali,1
127,fabric,5,andhra pradesh,unknown,diwali,1
128,pedana kalamkari,2,andhra pradesh,unknown,diwali,1
129,vegetable-dyed block-painting on fabric,2,andhra pradesh,unknown,diwali,1
130,sherdukpen shawl,3,arunachal pradesh,unknown,diwali,1
131,patterns and vibrant colors,2,arunachal pradesh,unknown,diwali,1
132,textiles,2,arunachal pradesh,unknown,diwali,4
133,tagin weave,3,arunachal pradesh,unknown,diwali,1
134,nyishi textile,3,arunachal pradesh,unknown,diwali,1
135,pat silk,3,assam,unknown,diwali,1
136,mekhela chador,4,assam,unknown,diwali,1
137,gamosa,4,assam,unknown,diwali,1
138,mekhela chador,3,assam,unknown,diwali,1
139,dhokona,5,rabha tribe,unknown,diwali,1
140,handwoven cloth,2,assam,unknown,diwali,1
141,karbi shawl,3,assam,unknown,diwali,1
142,design,2,assam,unknown,diwali,1
143,lasingphee,3,assam,unknown,diwali,1
144,quilt,2,assam,unknown,diwali,1
145,bhagalpuri silk,5,bihar,unknown,diwali,1
146,sarees,2,bihar,unknown,diwali,1
147,madhubani painting on textiles,3,bihar,unknown,diwali,1
148,intricate designs on textiles,2,bihar,unknown,diwali,1
149,bhagalpuri chadar,5,bihar,unknown,diwali,1
150,cotton-gicha mixed yarn,5,bihar,unknown,diwali,1
151,alacha fabric,4,bihar,unknown,diwali,1
152,female garments,2,bihar,unknown,diwali,1
153,chaapa sarees,3,bihar,unknown,diwali,1
154,block printing technique,4,bihar,unknown,diwali,1
155,bawan buti weave,3,bihar,unknown,diwali,1
156,motifs,4,bihar,unknown,diwali,1
157,aal-dyed handloom fabrics,5,chhattisgarh,unknown,diwali,2
158,tribal women saris,2,chhattisgarh,unknown,diwali,1
159,men turbans or shoulder cloths,2,chhattisgarh,unknown,diwali,1
160,pata weaving,3,chhattisgarh,unknown,diwali,1
161,handspun cotton saris,4,chhattisgarh,unknown,diwali,1
162,cotton handloom fabrics,4,chhattisgarh,unknown,diwali,1
163,raipur,5,chhattisgarh,unknown,diwali,1
164,balodabazar,5,chhattisgarh,unknown,diwali,1
165,mahasamund,5,chhattisgarh,unknown,diwali,1
166,durg,5,chhattisgarh,unknown,diwali,1
167,rajnandgaon,5,chhattisgarh,unknown,diwali,1
168,dhamtari,5,chhattisgarh,unknown,diwali,1
169,balod,5,chhattisgarh,unknown,diwali,1
170,bastar,5,chhattisgarh,unknown,diwali,1
171,sarguja,5,chhattisgarh,unknown,diwali,1
172,goan crochet and embroidery,3,goa,unknown,diwali,1
173,handkerchiefs,4,goa,unknown,diwali,1
174,tablecloths,4,goa,unknown,diwali,1
175,pillow covers,4,goa,unknown,diwali,1
176,bedspreads,4,goa,unknown,diwali,2
177,traditional garments,4,goa,unknown,diwali,1
178,household items,4,goa,unknown,diwali,1
179,bandhani,3,gujarat,unknown,diwali,1
180,tie-dye technique,4,gujarat,unknown,diwali,1
181,intricate patterns,2,gujarat,unknown,diwali,1
182,tangaliya,3,dangasia community,unknown,diwali,1
183,textiles,5,gujarat,unknown,diwali,3
184,dhabla,3,gujarat,unknown,diwali,1
185,blankets and floor coverings,2,gujarat,unknown,diwali,1
186,kambal,3,gujarat,unknown,diwali,1
187,blankets,4,gujarat,unknown,diwali,1
188,kutchi embroidery,3,gujarat,unknown,diwali,1
189,intricate designs on fabric,2,gujarat,unknown,diwali,1
190,phulkari,3,haryana,unknown,diwali,1
191,intricate floral patterns,2,haryana,unknown,diwali,1
192,intricate designs,5,haryana,unknown,diwali,2
193,bagh,2,haryana,unknown,diwali,2
194,chamba rumal,3,himachal pradesh,unknown,diwali,2
195,gifted during marriages,2,himachal pradesh,unknown,diwali,1
196,luanchari,3,himachal pradesh,unknown,diwali,1
197,choli,4,himachal pradesh,unknown,diwali,1
198,lehanga,4,himachal pradesh,unknown,diwali,1
199,sohrai and khovar paintings,2,jharkhand,unknown,diwali,1
200,ilkal saree,3,karnataka,unknown,diwali,1
201,warp,2,karnataka,unknown,diwali,1
202,ilkal sarees,4,karnataka,unknown,diwali,1
203,kasuti embroidery,3,karnataka,unknown,diwali,1
204,women,2,karnataka,unknown,diwali,1
205,navalgund durries,3,karnataka,unknown,diwali,1
206,guledgudda khana,5,karnataka,unknown,diwali,1
207,cotton or silk,2,karnataka,unknown,diwali,1
208,garments,4,karnataka,unknown,diwali,2
209,accessories,4,karnataka,unknown,diwali,2
210,home décor items,4,karnataka,unknown,diwali,1
211,lambani embroidery,2,karnataka,unknown,diwali,1
212,kasavu saree,3,kerala,unknown,diwali,1
213,festivals and special occasions,5,kerala,unknown,diwali,1
214,weaving tradition,4,kerala,unknown,diwali,1
215,chendamangalam saree,2,kerala,unknown,diwali,1
216,kuthampully saree,3,devanga chettiar,unknown,diwali,1
217,kavani,3,malayali,unknown,diwali,1
218,white or cream base with a broad golden border,2,kerala,unknown,diwali,1
