node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,1,algeria,unknown,arabculture,4
2,verbal teasing,3,algeria,unknown,arabculture,1
3,national events,3,algeria,unknown,arabculture,1
4,extreme heat,3,egypt,unknown,arabculture,1
5,amulet wearers,3,egypt,unknown,arabculture,1
6,sugar in bread,3,general,unknown,culturebank,1
7,chilly conditions,3,general,unknown,culturebank,1
8,air conditioning,3,general,unknown,culturebank,1
9,social interactions,1,general,unknown,culturebank,1
10,awkwardness,3,general,unknown,culturebank,1
11,frequent shopping,3,general,unknown,culturebank,1
12,inconvenience,3,general,unknown,culturebank,1
13,eye contact,5,general,unknown,culturebank,1
14,specific foods,3,dz,unknown,blend,1
15,during christian fasting,3,dz,unknown,blend,1
