source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,ramadan,having breakfast,time_for,1,arabculture
3,4,food,light meal,consists_of,1,arabculture
5,6,chickpea stew,light and beloved,described_as,1,arabculture
3,7,food,"wheat flour, chickpeas, and vegetables",consists_of,1,arabculture
3,8,food,light traditional food,consists_of,1,arabculture
9,10,suhoor,light and simple food,consists_of,1,arabculture
3,1,food,ramadan,type_of,1,arabculture
11,12,north africa,algerian wedding celebrations,hosts,1,arabculture
3,1,food,ramadan,makes,1,arabculture
14,3,algeria,food,values_cleanliness,1,arabculture
3,15,food,in home,values_cleanliness,1,arabculture
16,17,floor cleaning,effective cleaning materials,uses,1,arabculture
3,19,food,deep cleaning,subject_of,1,arabculture
21,14,game,algeria,specific_to,1,arabculture
21,22,game,at home,played_in,2,arabculture
14,11,algeria,north africa,exists_in,1,arabculture
3,23,food,specific lute,uses,1,arabculture
24,11,cultural practice,north africa,exists_in,2,arabculture
25,26,shraib,beverages,consists_of,1,arabculture
1,27,ramadan,drinking shraib,time_for,1,arabculture
24,28,cultural practice,algerian countryside,exists_in,1,arabculture
9,29,suhoor,grilled food,consists_of,1,arabculture
1,30,ramadan,constantine city,associated_with,1,arabculture
31,3,season,food,associated_with,1,arabculture
32,33,leisure activities,snacks,time_for,1,arabculture
3,34,food,gold jewelry and gifts,consists_of,1,arabculture
35,3,clothing,food,called,1,arabculture
36,37,extended families,preparation ceremony,attend,1,arabculture
38,39,events,western algeria,specific_to,1,arabculture
40,41,customer,eid al-adha in algeria,specific_to,1,arabculture
42,43,kabsa,liver meat,consists_of,1,arabculture
3,44,food,ras al-sin al-hijri,called,1,arabculture
14,45,algeria,not explicitly stated but implied,value_punctuality,1,arabculture
46,14,mother,algeria,cares_for,1,arabculture
14,47,algeria,nurse,attend,1,arabculture
48,3,free time,food,spent_on,1,arabculture
49,50,economic necessity,reduced luxury purchases,leads_to,1,arabculture
3,14,food,algeria,expresses_hospitality,1,arabculture
14,3,algeria,food,use,2,arabculture
51,14,instruments,algeria,specific_to,1,arabculture
14,3,algeria,food,listen_to,1,arabculture
52,11,teacher,north africa,exists_in,1,arabculture
54,55,cultural transmission,grandparents and grandchildren,occurs_between,1,arabculture
14,56,algeria,women need men,believe_in_proverb,1,arabculture
14,57,algeria,what feels the embers is only i know,believe_in_proverb,1,arabculture
58,3,brothers,food,value_companionship,1,arabculture
59,60,fava beans,oil,cooked_in,1,arabculture
14,61,algeria,fava bean fritters,eat,1,arabculture
3,62,food,cheese and pita bread,eats,1,arabculture
3,63,food,breakfast,eats,1,arabculture
3,64,food,"rice, lentils, fried onions, tomato sauce, and crispy fried bread",consists_of,1,arabculture
65,66,potatoes,oven,cooked_in,1,arabculture
9,59,suhoor,fava beans,consists_of,1,arabculture
3,67,food,ghee,cooked_in,1,arabculture
33,68,snacks,masliyat,called,1,arabculture
69,70,the nile valley,wedding traditions,hosts,1,arabculture
71,72,nile valley,sham el-nessim celebrations,hosts,1,arabculture
73,74,work,preparation,preceded_by,1,arabculture
63,59,breakfast,fava beans,consists_of,1,arabculture
75,76,commuters,motorized transport,use,1,arabculture
14,3,algeria,food,eat,1,arabculture
3,77,food,cafe after work,go_to,1,arabculture
14,78,algeria,once a week,clean_bathroom,1,arabculture
14,79,algeria,more often,clean_bathroom,1,arabculture
32,3,leisure activities,food,associated_with,1,arabculture
80,81,religious practice,eating ritual,expressed_through,1,arabculture
82,83,bracket,savings container,called,1,arabculture
84,85,hair washing frequency,personal hygiene,indicates,1,arabculture
21,86,game,game of the king,called,1,arabculture
3,87,food,animated figure,consists_of,1,arabculture
3,71,food,nile valley,played_in,1,arabculture
3,14,food,algeria,found_in,1,arabculture
21,88,game,snake and ladder,called,1,arabculture
21,89,game,lightning,called,1,arabculture
21,3,game,food,called,1,arabculture
21,3,game,food,uses,1,arabculture
90,91,dead person's spirit,charitable donations,benefit_from,1,arabculture
3,92,food,uzail,called,1,arabculture
40,93,customer,rural areas,exists_in,1,arabculture
94,95,flute,café,played_in,1,arabculture
71,96,nile valley,radio broadcasts,listen_to,1,arabculture
97,98,dance,folk dance,called,1,arabculture
99,100,pomegranate,spring planting,associated_with,1,arabculture
101,102,irrigation,nile river,depends_on,1,arabculture
14,103,algeria,showing fear,avoid,1,arabculture
14,104,algeria,bedtime stories,listen_to,1,arabculture
71,14,nile valley,algeria,hosts,1,arabculture
3,71,food,nile valley,flows_through,6,arabculture
3,105,food,eating ajyeh,consists_of,1,arabculture
106,3,bride,food,goes_with,1,arabculture
3,107,food,artist,specializes_in,1,arabculture
3,108,food,eid al-adha,buys_sacrifice,1,arabculture
109,108,zakah al-fitr,eid al-adha,distributed_during,1,arabculture
3,110,food,work preparation,time_for,1,arabculture
3,111,food,after studying,feels_tired,1,arabculture
112,113,egyptian men,returning home after studies,common_activity,1,arabculture
14,114,algeria,in home maintenance,values_cleanliness,1,arabculture
71,115,nile valley,youth gatherings,hosts,1,arabculture
3,22,food,at home,played_in,1,arabculture
3,116,food,extra weft,woven_in,1,diwali
3,117,food,traditional looms,uses,1,diwali
3,118,food,colder months,associated_with,1,diwali
119,120,kashida embroidery,quilts and bedspreads,embroidered_on,1,diwali
119,121,kashida embroidery,traditional form of embroidery,uses,1,diwali
3,122,food,mythological and natural themes,depicts,1,diwali
3,123,food,52 motifs,incorporates,1,diwali
3,124,food,bawan buti weave technique,use,1,diwali
125,126,fabric,richly patterned textile,becomes,1,diwali
3,127,food,rich weaving traditions,has,1,diwali
128,129,ajrakh,block-printing,uses_technique,1,diwali
128,130,ajrakh,rich colors and symmetrical designs,distinguished_by,1,diwali
3,131,food,contrasting colored threads,uses,1,diwali
132,133,tangaliya textiles,shawls and wraparound skirts,traditionally_used_as,1,diwali
3,134,food,fringes on both sides,has,1,diwali
3,135,food,coarse cotton fabric,embroidered_on,1,diwali
3,136,food,"dupattas, shawls, headscarves",adorns,1,diwali
137,3,dhurrie,food,have_vibrant_colors,2,diwali
137,3,dhurrie,food,feature_geometric_designs,2,diwali
137,3,dhurrie,food,serve_functional_purpose,2,diwali
