source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,restaurant,payment options,offers,1,culturebank
4,5,algeria,structured breaks,offer,1,culturebank
4,6,algeria,unstructured breaks,offer,1,culturebank
7,8,businesses,water,offers,1,culturebank
9,10,united states,maternity leave policies,offers,1,culturebank
11,12,service provider,professional nail care,offers,1,culturebank
13,14,cheese sections/stores,diverse cheese options,offer,1,culturebank
15,16,americans,unique dining experiences,offer,1,culturebank
17,18,employees,paid holidays,offer,1,culturebank
7,19,businesses,up to 40 days per year,offer,1,culturebank
20,21,academies/institutes,various subjects,offer,1,blend
4,23,algeria,extracurricular music programs,offer,1,blend
24,25,nurse,health,offers,1,candle
26,27,mentoring sessions,individualized support,offer,1,candle
28,29,utility,programs,offers,1,candle
