source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
7,8,algeria,safety and visibility,focus_on,1,culturebank
9,10,daily routine,adequate sleep,focuses_on,1,culturebank
11,12,algerian society,healthy living,focuses_on,1,culturebank
14,15,americans,avoiding depression,focus_on,1,culturebank
16,17,parents,protective measures,focuses_on,1,culturebank
22,23,work life,youth entrepreneurship,focus_on,1,blend
25,26,education system,national identity through literature,focuses_on,1,blend
27,28,prenatal education,pregnancy care,focuses_on,1,blend
29,30,evaluation,student success,focuses_on,1,candle
31,32,self-evaluation,strengths and skills,focuses_on,1,candle
33,34,nurse,speaking,focuses_on_skills,1,candle
35,36,traditional wedding photographer,wedding photography,focuses_on,1,candle
37,7,photographer,algeria,focuses_on,1,candle
37,38,photographer,architect,focuses_on,1,candle
37,39,photographer,religious ceremonies,focuses_on,1,candle
40,41,artist,aesthetic appearance,focuses_on,1,candle
42,43,rehearsal,creating vision,focuses_on,1,candle
