node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,satyabhama's tales,3,andhra pradesh,unknown,diwali,1
2,hunting scenes,3,andhra pradesh,unknown,diwali,1
3,intricate footwork,3,andhra pradesh,unknown,diwali,1
4,rhythm_and_movement,3,andhra pradesh,unknown,diwali,1
5,various aspects,3,chhattisgarh,unknown,diwali,1
6,philosophical_topics,3,goa,unknown,diwali,1
7,algeria,1,general,unknown,culturebank,2
8,safety and visibility,3,general,unknown,culturebank,1
9,daily routine,3,general,unknown,culturebank,1
10,adequate sleep,3,general,unknown,culturebank,1
11,algerian society,1,general,unknown,culturebank,1
12,healthy living,3,general,unknown,culturebank,1
13,personal preferences,3,general,unknown,culturebank,1
14,americans,1,general,unknown,culturebank,1
15,avoiding depression,3,general,unknown,culturebank,1
16,parents,1,general,unknown,culturebank,1
17,protective measures,3,general,unknown,culturebank,1
18,education through play,3,dz,unknown,blend,1
19,popular_sport,3,dz,unknown,blend,1
20,popularity_of_sport,3,dz,unknown,blend,1
21,algerian media,3,dz,unknown,blend,1
22,work life,3,dz,unknown,blend,1
23,youth entrepreneurship,3,dz,unknown,blend,1
24,paralympic sports,3,dz,unknown,blend,1
25,education system,1,dz,unknown,blend,1
26,national identity through literature,3,dz,unknown,blend,1
27,prenatal education,3,dz,unknown,blend,1
28,pregnancy care,3,dz,unknown,blend,1
29,evaluation,3,teacher,unknown,candle,1
30,student success,3,teacher,unknown,candle,1
31,self-evaluation,3,nurse,unknown,candle,1
32,strengths and skills,3,nurse,unknown,candle,1
33,nurse,1,nurse,unknown,candle,3
34,speaking,3,nurse,unknown,candle,1
35,traditional wedding photographer,3,photographer,unknown,candle,1
36,wedding photography,3,photographer,unknown,candle,1
37,photographer,1,photographer,unknown,candle,3
38,architect,1,photographer,unknown,candle,1
39,religious ceremonies,1,photographer,unknown,candle,1
40,artist,1,artist,unknown,candle,1
41,aesthetic appearance,3,artist,unknown,candle,1
42,rehearsal,3,artist,unknown,candle,1
43,creating vision,3,artist,unknown,candle,1
