node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,monpa woolen weave,3,arunachal pradesh,unknown,diwali,1
2,traditional looms,4,arunachal pradesh,unknown,diwali,1
3,tangaliya,3,dangasia community,unknown,diwali,1
4,weaving technique,4,gujarat,unknown,diwali,1
5,kasuti embroidery,3,karnataka,unknown,diwali,1
6,kasuti,3,karnataka,unknown,diwali,1
7,karnataka,2,karnataka,unknown,diwali,1
8,lambani embroidery,3,karnataka,unknown,diwali,1
9,lambani or banjara community,3,karnataka,unknown,diwali,1
10,tribes,4,meghalaya,unknown,diwali,1
11,ryndia,2,meghalaya,unknown,diwali,1
12,dhurrie,4,punjab,unknown,diwali,1
13,pakistan,2,punjab,unknown,diwali,1
14,risa,3,tripura,unknown,diwali,1
15,traditional ceremonies,2,tripura,unknown,diwali,1
16,kantha embroidery,3,rural women in west bengal,unknown,diwali,1
17,quilts,5,rural women in west bengal,unknown,diwali,1
18,bedspreads,5,rural women in west bengal,unknown,diwali,1
19,sarees,5,rural women in west bengal,unknown,diwali,1
20,rural women in west bengal,2,west bengal,unknown,diwali,1
21,traditional weaving,4,andaman and nicobar islands,unknown,diwali,1
22,nicobarese people,2,andaman and nicobar islands,unknown,diwali,1
23,chindu bhagavatham,3,andhra pradesh,unknown,diwali,1
24,mythological stories,4,andhra pradesh,unknown,diwali,1
25,jhumur dance,3,assam,unknown,diwali,1
26,tea garden communities,4,assam,unknown,diwali,1
27,garja dance,3,dimasa tribe,unknown,diwali,1
28,assam,2,assam,unknown,diwali,1
29,kaksar dance,3,abhujmaria tribe,unknown,diwali,1
30,abhujmaria tribe,2,chhattisgarh,unknown,diwali,1
31,complex taxation practices,4,united states,unknown,culturebank,1
32,"federal, state, county, and establishment taxes",4,united states,unknown,culturebank,1
33,thriftiness,2,general,unknown,culturebank,1
34,general,2,general,unknown,culturebank,1
35,large meal portions,4,united states,unknown,culturebank,1
36,meal deals,4,united states,unknown,culturebank,1
37,efficient eating habits,4,united states,unknown,culturebank,1
38,united states,2,general,unknown,culturebank,1
39,health insurance,2,general,unknown,culturebank,1
40,jobs,3,general,unknown,culturebank,1
41,paying for insurance,2,general,unknown,culturebank,1
42,having insurance through jobs,2,general,unknown,culturebank,1
43,team-building activities,2,dz,unknown,blend,1
44,companies,2,dz,unknown,blend,1
45,nurse,1,nurse,unknown,candle,1
46,doctor,1,concept,unknown,candle,1
47,profession,2,nurse,unknown,candle,1
48,martial,4,artist,unknown,candle,1
49,artist,5,artist,unknown,candle,1
50,pencil,5,artist,unknown,candle,1
51,architect,1,architect,unknown,candle,1
52,window well,5,architect,unknown,candle,1
