node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,algeria,1,algeria,unknown,arabculture,10
2,additions,3,algeria,unknown,arabculture,1
3,movie time,3,egypt,unknown,arabculture,1
4,bride's sister,3,egypt,unknown,arabculture,1
5,procession,3,egypt,unknown,arabculture,1
6,rhythmic drum beats,3,chhattisgarh,unknown,diwali,1
7,greeting,2,general,unknown,culturebank,1
8,smile or eye contact,3,general,unknown,culturebank,1
9,order,3,general,unknown,culturebank,1
10,humorous twist,3,general,unknown,culturebank,1
11,soccer game,3,dz,unknown,blend,1
12,traditional music,3,dz,unknown,blend,1
