node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,sahur,4,algeria,unknown,arabculture,1
2,time,2,algeria,unknown,arabculture,1
3,mshousha,5,algeria,unknown,arabculture,1
4,liyla,5,algeria,unknown,arabculture,1
5,algeria,2,algeria,unknown,arabculture,20
6,providing fruits when visiting a patient,5,algeria,unknown,arabculture,1
7,mahr,5,algeria,unknown,arabculture,3
8,ramadan,5,algeria,unknown,arabculture,1
9,shopping,4,algeria,unknown,arabculture,1
10,maa'ayidah,5,algeria,unknown,arabculture,1
11,aid el-adha,4,algeria,unknown,arabculture,1
12,algeria,1,algeria,unknown,arabculture,157
13,day of arafat,4,algeria,unknown,arabculture,2
14,companies and institutions,4,algeria,unknown,arabculture,1
15,dying,1,algeria,unknown,arabculture,1
16,burial,1,algeria,unknown,arabculture,1
17,dividing the remaining assets of the deceased after forty days,2,algeria,unknown,arabculture,1
18,algerian traditional music instruments,5,algeria,unknown,arabculture,1
19,a song,3,algeria,unknown,arabculture,1
20,southern algeria,3,algeria,unknown,arabculture,1
21,special crop,2,algeria,unknown,arabculture,1
22,sikka,3,algeria,unknown,arabculture,1
23,fruit harvest festival,4,algeria,unknown,arabculture,1
24,dates,1,algeria,unknown,arabculture,1
25,duba,5,algeria,unknown,arabculture,1
26,customs,2,algeria,unknown,arabculture,3
27,habits,2,algeria,unknown,arabculture,1
28,customs and traditions,2,algeria,unknown,arabculture,2
29,morning routine,2,algeria,unknown,arabculture,1
30,mother,3,algeria,unknown,arabculture,1
31,laws for studying,2,algeria,unknown,arabculture,1
32,spending time together,4,algeria,unknown,arabculture,1
33,after school,2,algeria,unknown,arabculture,1
34,helping,4,algeria,unknown,arabculture,1
35,behavior,2,algeria,unknown,arabculture,1
36,street games,3,algeria,unknown,arabculture,1
37,islamic religion,1,algeria,unknown,arabculture,1
38,burial,5,algeria,unknown,arabculture,1
39,procedures before burial,2,algeria,unknown,arabculture,1
40,treatment of body,2,algeria,unknown,arabculture,1
41,algerian society,1,algeria,unknown,arabculture,1
42,songs,2,algeria,unknown,arabculture,1
43,planting allowed plants,2,algeria,unknown,arabculture,1
44,proverb,5,algeria,unknown,arabculture,1
45,ahl al-`arusa,5,egypt,unknown,arabculture,1
46,egypt,2,egypt,unknown,arabculture,5
47,zakat al-fitr,4,egypt,unknown,arabculture,1
48,islam,4,egypt,unknown,arabculture,1
49,eid al-adha,4,egypt,unknown,arabculture,1
50,shawerma,1,egypt,unknown,arabculture,1
51,kafn,5,egypt,unknown,arabculture,1
52,ahl,5,egypt,unknown,arabculture,1
53,ahl,1,egypt,unknown,arabculture,1
54,jitzman,5,egypt,unknown,arabculture,1
55,qubur,5,egypt,unknown,arabculture,1
56,egypt,1,egypt,unknown,arabculture,3
57,islamic sharia,3,egypt,unknown,arabculture,1
58,inheritance,2,egypt,unknown,arabculture,1
59,spring,4,egypt,unknown,arabculture,1
60,cotton,4,egypt,unknown,arabculture,1
61,nile valley,5,egypt,unknown,arabculture,1
62,proverb,2,egypt,unknown,arabculture,1
63,pilgrim animal,5,egypt,unknown,arabculture,1
64,eid al-adha,3,egypt,unknown,arabculture,1
65,manufacture,2,egypt,unknown,arabculture,1
66,mangalagiri cotton,5,andhra pradesh,unknown,diwali,1
67,mangalagiri town,5,andhra pradesh,unknown,diwali,1
68,uppada silk,5,andhra pradesh,unknown,diwali,1
69,uppada village,2,andhra pradesh,unknown,diwali,1
70,kalamkari,3,andhra pradesh,unknown,diwali,1
71,andhra pradesh,2,andhra pradesh,unknown,diwali,1
72,dharmavaram silk,4,andhra pradesh,unknown,diwali,1
73,dharmavaram,2,andhra pradesh,unknown,diwali,1
74,srikalahasti kalamkari,3,andhra pradesh,unknown,diwali,1
75,srikalahasti,2,andhra pradesh,unknown,diwali,1
76,muga silk,5,assam,unknown,diwali,1
77,assam,1,assam,unknown,diwali,2
78,eri silk,3,assam,unknown,diwali,1
79,assam,2,assam,unknown,diwali,3
80,gamosa,3,assam,unknown,diwali,1
81,lasingphee,3,assam,unknown,diwali,1
82,bhagalpuri silk,5,bihar,unknown,diwali,1
83,bhagalpur,5,bihar,unknown,diwali,1
84,madhubani painting on textiles,3,bihar,unknown,diwali,1
85,mithila region,4,bihar,unknown,diwali,1
86,aal-dyed handloom fabrics,5,chhattisgarh,unknown,diwali,1
87,bastar region,5,chhattisgarh,unknown,diwali,1
88,goan crochet and embroidery,3,goa,unknown,diwali,1
89,portugal,2,goa,unknown,diwali,1
90,chamba rumal,3,himachal pradesh,unknown,diwali,2
91,chamba region,4,himachal pradesh,unknown,diwali,2
92,rampur chaddar,5,himachal pradesh,unknown,diwali,1
93,rampur,4,himachal pradesh,unknown,diwali,1
94,kuchai silk,3,jharkhand,unknown,diwali,1
95,kharsawan-kuchai region,2,jharkhand,unknown,diwali,1
96,bhagalpuri silk,4,jharkhand,unknown,diwali,1
97,bihar and jharkhand,5,jharkhand,unknown,diwali,1
98,ilkal saree,3,karnataka,unknown,diwali,1
