source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,sahur,time,originates from,1,arabculture
3,5,mshousha,algeria,originates from,1,arabculture
4,3,liyla,mshousha,prepares,1,arabculture
6,5,providing fruits when visiting a patient,algeria,originates from,1,arabculture
7,5,mahr,algeria,originates from,2,arabculture
9,8,shopping,ramadan,originates from,1,arabculture
10,11,maa'ayidah,aid el-adha,originates from,1,arabculture
13,5,day of arafat,algeria,originates from,1,arabculture
15,16,dying,burial,originates from,1,arabculture
5,17,algeria,dividing the remaining assets of the deceased after forty days,originates from,1,arabculture
18,5,algerian traditional music instruments,algeria,originates from,1,arabculture
20,21,southern algeria,special crop,originates from,1,arabculture
22,23,sikka,fruit harvest festival,originates from,1,arabculture
24,5,dates,algeria,originates from,1,arabculture
25,5,duba,algeria,originates from,1,arabculture
5,26,algeria,customs,originates from,2,arabculture
5,27,algeria,habits,originates from,1,arabculture
5,28,algeria,customs and traditions,originates from,1,arabculture
29,5,morning routine,algeria,originates from,1,arabculture
32,33,spending time together,after school,originates from,1,arabculture
34,5,helping,algeria,originates from,1,arabculture
5,35,algeria,behavior,originates from,1,arabculture
36,5,street games,algeria,originates from,1,arabculture
37,16,islamic religion,burial,originates from,1,arabculture
5,39,algeria,procedures before burial,originates from,1,arabculture
5,40,algeria,treatment of body,originates from,1,arabculture
26,5,customs,algeria,originates from,1,arabculture
41,28,algerian society,customs and traditions,follows,1,arabculture
5,42,algeria,songs,originates from,1,arabculture
5,43,algeria,planting allowed plants,originates from,1,arabculture
44,5,proverb,algeria,originates from,1,arabculture
7,46,mahr,egypt,originates from,1,arabculture
45,7,ahl al-`arusa,mahr,receives,1,arabculture
47,48,zakat al-fitr,islam,originates from,1,arabculture
13,49,day of arafat,eid al-adha,is part of,1,arabculture
50,46,shawerma,egypt,originates from,1,arabculture
51,46,kafn,egypt,originates from,1,arabculture
52,46,ahl,egypt,originates from,1,arabculture
54,55,jitzman,qubur,is placed in,1,arabculture
58,57,inheritance,islamic sharia,originates from,1,arabculture
60,61,cotton,nile valley,originates from,1,arabculture
44,46,proverb,egypt,originates from,1,arabculture
63,49,pilgrim animal,eid al-adha,originates from,1,arabculture
46,65,egypt,manufacture,originates from,1,arabculture
66,67,mangalagiri cotton,mangalagiri town,originates from,1,diwali
68,69,uppada silk,uppada village,originates from,1,diwali
70,71,kalamkari,andhra pradesh,originates from,1,diwali
72,73,dharmavaram silk,dharmavaram,originates from,1,diwali
74,75,srikalahasti kalamkari,srikalahasti,originates from,1,diwali
76,77,muga silk,assam,originates from,1,diwali
78,77,eri silk,assam,originates from,1,diwali
80,77,gamosa,assam,originates from,1,diwali
81,77,lasingphee,assam,originates from,1,diwali
82,83,bhagalpuri silk,bhagalpur,originates from,1,diwali
84,85,madhubani painting on textiles,mithila region,originates from,1,diwali
86,87,aal-dyed handloom fabrics,bastar region,originates from,1,diwali
88,89,goan crochet and embroidery,portugal,originates from,1,diwali
90,91,chamba rumal,chamba region,originates from,2,diwali
92,93,rampur chaddar,rampur,originates from,1,diwali
94,95,kuchai silk,kharsawan-kuchai region,originates from,1,diwali
82,97,bhagalpuri silk,bihar and jharkhand,originates from,1,diwali
98,99,ilkal saree,ilkal,originates from,1,diwali
100,101,mysore silk sarees,mysore,originates from,1,diwali
102,103,molakalmuru saree,molakalmuru,originates from,1,diwali
102,104,molakalmuru saree,chitradurga district,originates from,1,diwali
105,106,navalgund durries,dharwad district,originates from,1,diwali
107,108,guledgudda khana,guledgudda,originates from,1,diwali
109,110,balaramapuram handloom,balaramapuram region,originates from,1,diwali
111,112,chendamangalam saree,chendamangalam,originates from,1,diwali
113,114,kuthampully saree,kerala,originates from,1,diwali
115,114,kavani,kerala,originates from,1,diwali
117,118,thiruvananthapuram saree,thiruvananthapuram,originates from,1,diwali
119,120,chanderi saree,chanderi,originates from,1,diwali
121,122,tussar silk,chhindwara,originates from,1,diwali
123,124,nandana print,malwa region,originates from,1,diwali
125,126,paithani saree,paithan,originates from,1,diwali
127,128,solapur chaddar,solapur,originates from,1,diwali
129,130,narayan peth sari,narayan peth,originates from,1,diwali
131,132,ilkal sari,karnataka,originates from,1,diwali
133,134,chanderi sari,madhya pradesh,originates from,1,diwali
135,136,wangkhei phee,manipur,originates from,1,diwali
137,139,bomkai saree,sonepur district,originates from,1,diwali
140,141,berhampuri patta,berhampur,originates from,1,diwali
142,143,kotpad handloom,tribal regions,originates from,1,diwali
144,145,habaspuri saree,kalahandi district,originates from,1,diwali
146,147,pipili appliqué work,pipili,originates from,1,diwali
148,149,salwar kameez,punjab,originates from,1,diwali
