source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,region,gifting practices,affects,1,arabculture
3,4,gender,algeria,affects,1,arabculture
6,7,work environment,willingness to work hard,affect,1,culturebank
8,9,streetlights,lighting_adaptation,affect,1,culturebank
10,11,size of country,perception_of_underground_structures,affects,1,culturebank
12,13,personal beliefs,approaches to parenting,affect,1,culturebank
14,15,building types,floor terminology usage,affect,1,culturebank
16,17,storage conditions,quality,affect,1,culturebank
18,19,costs,parental emotions,affect,1,culturebank
20,21,weather,jacket-wearing advice,affects,1,culturebank
22,23,harvest season,income,affects,1,candle
