node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,pochampally ikat,3,andhra pradesh,unknown,diwali,1
2,intricate geometric patterns,2,andhra pradesh,unknown,diwali,2
3,venkatagiri cotton,3,andhra pradesh,unknown,diwali,1
4,intricate designs,2,andhra pradesh,unknown,diwali,1
5,gale,3,arunachal pradesh,unknown,diwali,1
6,vibrant colors,5,arunachal pradesh,unknown,diwali,1
7,intricate geometric patterns,5,arunachal pradesh,unknown,diwali,1
8,mishmi shawl,3,arunachal pradesh,unknown,diwali,1
9,intricate weaving patterns,5,arunachal pradesh,unknown,diwali,2
10,tangsa lungis,3,tangsa community,unknown,diwali,1
11,patterns,5,tangsa community,unknown,diwali,1
12,colors,5,tangsa community,unknown,diwali,1
13,mekhela chador,3,assam,unknown,diwali,1
14,intricate designs,5,assam,unknown,diwali,4
15,miri jimo,3,misings,unknown,diwali,1
16,distinctive patterns,2,assam,unknown,diwali,1
17,bastar tribal weaves,3,chhattisgarh,unknown,diwali,1
18,motifs,2,chhattisgarh,unknown,diwali,1
19,mashru,3,gujarat,unknown,diwali,1
20,vibrant stripes or patterns,2,gujarat,unknown,diwali,1
21,kambal,3,gujarat,unknown,diwali,1
22,checks,4,gujarat,unknown,diwali,1
23,kullu shawl,3,himachal pradesh,unknown,diwali,1
24,vibrant colors,2,himachal pradesh,unknown,diwali,1
25,pattu,5,himachal pradesh,unknown,diwali,1
26,simple yet elegant patterns,5,himachal pradesh,unknown,diwali,1
27,sohrai and khovar paintings,3,jharkhand,unknown,diwali,1
28,intricate patterns,5,jharkhand,unknown,diwali,13
29,tribal art,3,jharkhand,unknown,diwali,1
30,nature,3,jharkhand,unknown,diwali,1
31,dokra weaving,2,jharkhand,unknown,diwali,1
32,guledgudda khana,5,karnataka,unknown,diwali,1
33,"designs like elephants, peacocks, and geometric shapes",2,karnataka,unknown,diwali,1
34,shaphee lanphee,3,manipur,unknown,diwali,1
35,intricate motifs,5,manipur,unknown,diwali,1
36,dakmanda,3,garo women,unknown,diwali,1
37,symmetrical designs,4,garo women,unknown,diwali,1
38,thoh shiliang,3,meghalaya,unknown,diwali,1
39,natural dyes,5,meghalaya,unknown,diwali,2
40,chappang,3,meghalaya,unknown,diwali,1
41,puan,3,mizoram,unknown,diwali,1
42,puanchei,3,mizoram,unknown,diwali,1
43,elaborate designs,4,mizoram,unknown,diwali,1
44,ngotekherh,3,mizoram,unknown,diwali,1
45,black and white stripes,4,mizoram,unknown,diwali,1
46,chakhesang shawl,3,nagaland,unknown,diwali,1
47,sambalpuri ikat,3,odisha,unknown,diwali,1
48,khes,3,punjab,unknown,diwali,1
49,geometric patterns,2,punjab,unknown,diwali,1
50,floral and geometric designs,5,punjab,unknown,diwali,2
51,jamdani,2,punjab,unknown,diwali,1
52,gota patti,3,rajasthan,unknown,diwali,1
53,intricate embroidery technique,2,rajasthan,unknown,diwali,1
54,gold or silver ribbon,4,rajasthan,unknown,diwali,1
55,fabric,4,rajasthan,unknown,diwali,1
56,sungudi sarees,5,tamil nadu,unknown,diwali,1
57,distinctive dotted patterns,2,tamil nadu,unknown,diwali,1
58,thirubuvanam silk saree,3,tamil nadu,unknown,diwali,1
59,himroo weaving,3,telangana,unknown,diwali,1
60,rignai,3,tripura,unknown,diwali,1
61,distinctive patterns,4,tripura,unknown,diwali,1
62,silk weaving,4,uttarakhand,unknown,diwali,1
63,kullu shawls,3,uttarakhand,unknown,diwali,1
64,tanchoi,3,uttar pradesh,unknown,diwali,1
65,dhakai jamdani,2,west bengal,unknown,diwali,1
66,nicobari pandanus mats,5,andaman and nicobar islands,unknown,diwali,1
67,traditional weaving,2,andaman and nicobar islands,unknown,diwali,1
68,brocade fabrics,3,delhi,unknown,diwali,1
69,pashmina shawl,3,jammu and kashmir,unknown,diwali,1
70,intricate hand-embroidery,2,jammu and kashmir,unknown,diwali,1
71,kashmiri silk sarees,3,jammu and kashmir,unknown,diwali,1
72,chinar leaves,4,jammu and kashmir,unknown,diwali,1
73,paisleys,4,jammu and kashmir,unknown,diwali,1
74,kashida embroidery,3,jammu and kashmir,unknown,diwali,1
75,motifs,4,jammu and kashmir,unknown,diwali,1
76,tsugdan,5,ladakh,unknown,diwali,1
77,carana nrityam,3,andhra pradesh,unknown,diwali,1
78,intricate steps and movements,2,andhra pradesh,unknown,diwali,1
79,shigmo,3,goa,unknown,diwali,1
80,folk dances,4,goa,unknown,diwali,1
