source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
1,2,diwali,compulsory school emblem,wears,1,arabculture
3,1,algeria,diwali,wear,3,diwali
4,1,malayali brides,diwali,wear,1,diwali
5,1,garo women,diwali,wear,1,diwali
6,1,khiamniungan tribe,diwali,wears,1,diwali
7,1,ao naga men,diwali,wear,1,diwali
8,1,tripuri people,diwali,wear,1,diwali
3,9,algeria,artist,wear,1,culturebank
3,10,algeria,uniforms,wear,1,blend
11,3,brides,algeria,wear,1,blend
12,3,school teachers,algeria,wear,1,blend
13,14,algerian bride,traditional wedding attire,wears,1,blend
15,16,nurse,protective gown,wears,1,candle
15,1,nurse,diwali,wears,1,candle
17,18,dentist,white,wears,1,candle
19,20,priest,white clothing,wears,1,candle
19,21,priest,brightest robes,wears,1,candle
1,22,diwali,tuxedo,wears,1,candle
