node_id,label,level,cultural_group,domain,source_dataset,frequency
0,human,0,universal,identity,schema,1
1,compulsory school emblem,3,algeria,unknown,arabculture,1
2,algeria,1,arunachal pradesh,unknown,diwali,7
3,malayali brides,3,kerala,unknown,diwali,1
4,garo women,3,meghalaya,unknown,diwali,1
5,khiamniungan tribe,3,nagaland,unknown,diwali,1
6,ao naga men,3,nagaland,unknown,diwali,1
7,tripuri people,3,tripura,unknown,diwali,1
8,artist,1,general,unknown,culturebank,1
9,uniforms,3,dz,unknown,blend,1
10,brides,3,dz,unknown,blend,1
11,school teachers,3,dz,unknown,blend,1
12,algerian bride,3,dz,unknown,blend,1
13,traditional wedding attire,3,dz,unknown,blend,1
14,nurse,1,nurse,unknown,candle,2
15,protective gown,3,nurse,unknown,candle,1
16,dentist,1,dentist,unknown,candle,1
17,white,5,dentist,unknown,candle,1
18,priest,1,priest,unknown,candle,2
19,white clothing,3,priest,unknown,candle,1
20,brightest robes,3,priest,unknown,candle,1
21,tuxedo,3,waiter,unknown,candle,1
